seq;freq_ratio;harmonic;amp_ratio;track;freq;amp;newflag;;;
24;1.63858;-1;0.0708745;11;325.299;0.000770134;0;;;
24;2.47618;-1;0.18685;12;491.586;0.00203034;0;;;
24;1.79629;-1;0.0639582;13;356.61;0.00069498;0;;;
24;0.598359;-1;0.442545;14;118.79;0.00480877;0;;;
24;0.352687;-1;0.222325;15;70.0175;0.00241582;0;;;
24;2.24831;-1;0.0464311;16;446.346;0.000504527;0;;;
24;1.51038;-1;0.0728805;17;299.849;0.000791931;0;;;
24;0.0963442;-1;0.103651;18;19.1268;0.00112629;0;;;
24;1.43705;-1;0.0782467;19;285.292;0.00085024;0;;;
25;3.97158;4;0.134468;0;785.739;0.00156298;0;;;
25;3.66878;-1;0.0389836;1;725.834;0.000453124;1;;;
25;1.21314;-1;0.160692;2;240.009;0.0018678;0;;;
25;1.97875;2;0.170923;3;391.477;0.00198672;0;;;
25;0.710799;-1;0.0776345;4;140.625;0.000902382;0;;;
25;0.468344;-1;0.530355;5;92.6574;0.00616456;0;;;
25;3.47282;-1;0.164744;6;687.065;0.0019149;0;;;
25;1;1;1;7;197.841;0.0116235;0;;;
25;4.46474;-1;0.0780475;8;883.307;0.000907182;0;;;
25;0.174718;-1;0.0772504;9;34.5664;0.000897918;0;;;
25;2.98445;3;0.27178;10;590.445;0.00315902;0;;;
25;1.6411;-1;0.0626379;11;324.677;0.000728069;0;;;
25;2.4838;-1;0.183076;12;491.397;0.00212797;0;;;
25;1.79931;-1;0.0575875;13;355.976;0.000669366;0;;;
25;0.59742;-1;0.440262;14;118.194;0.00511737;0;;;
25;0.355924;-1;0.217908;15;70.4163;0.00253285;0;;;
25;2.25793;-1;0.0430237;16;446.711;0.000500085;0;;;
25;1.50834;-1;0.0840927;17;298.411;0.000977449;0;;;
25;0.100916;-10;0.0875795;18;19.9653;0.00101798;0;;;
25;1.45658;-1;0.089501;19;288.172;0.00104031;0;;;
26;3.97558;4;0.1324;0;785.708;0.00157752;0;;;
26;3.67655;-1;0.034791;1;726.609;0.00041453;0;;;
26;1.21683;-1;0.151188;2;240.486;0.00180138;0;;;
26;1.98028;2;0.17145;3;391.368;0.0020428;0;;;
26;0.72192;-1;0.0728967;4;142.675;0.000868556;0;;;
26;0.472151;-1;0.548629;5;93.3127;0.00653684;0;;;
26;3.47632;-1;0.166349;6;687.037;0.00198202;0;;;
26;1;1;1;7;197.633;0.0119149;0;;;
26;4.47037;-1;0.0777618;8;883.495;0.000926521;0;;;
26;0.183286;-1;0.0792561;9;36.2235;0.000944326;0;;;
26;2.98719;3;0.273061;10;590.368;0.00325349;0;;;
26;1.63897;-1;0.0607393;11;323.914;0.000723701;0;;;
26;2.48548;-1;0.186513;12;491.214;0.00222228;0;;;
26;1.80254;-1;0.0541538;13;356.243;0.000645235;0;;;
26;0.593968;-1;0.460313;14;117.388;0.00548457;0;;;
26;0.355457;-1;0.223044;15;70.2501;0.00265754;0;;;
26;2.25985;-1;0.0408552;16;446.621;0.000486784;0;;;
26;1.51698;-1;0.0710161;17;299.805;0.000846148;0;;;
26;0.10318;-1;0.0818479;18;20.3917;0.000975208;0;;;
26;1.44326;-1;0.0738084;19;285.236;0.000879418;0;;;
27;3.9796;4;0.130369;0;785.612;0.00158252;0;;;
27;3.68829;-1;0.03114;1;728.105;0.000378001;0;;;
27;1.21936;-1;0.142098;2;240.714;0.00172489;0;;;
27;1.98319;2;0.172475;3;391.502;0.00209363;0;;;
27;0.740683;-1;0.0708829;4;146.218;0.000860431;0;;;
27;0.476234;-1;0.571913;5;94.0133;0.00694232;0;;;
27;3.47986;-1;0.167517;6;686.958;0.00203345;0;;;
27;1;1;1;7;197.41;0.0121388;0;;;
27;4.47674;-1;0.0772113;8;883.752;0.000937249;0;;;
27;0.185636;-1;0.0757283;9;36.6464;0.000919248;0;;;
27;2.9898;3;0.273939;10;590.215;0.00332528;0;;;
27;1.63317;-1;0.0602041;11;322.404;0.000730803;0;;;
27;2.48681;-1;0.190632;12;490.92;0.00231403;0;;;
27;1.80576;-1;0.0519575;13;356.474;0.0006307;0;;;
27;0.590987;-1;0.489216;14;116.667;0.00593847;0;;;
27;0.351343;-1;0.227796;15;69.3586;0.00276516;0;;;
27;2.25819;-1;0.0384423;16;445.788;0.000466642;0;;;
27;1.52503;-1;0.0714757;17;301.056;0.000867626;0;;;
27;0.113904;-1;0.0860465;18;22.4858;0.0010445;0;;;
27;1.44766;-1;0.075268;19;285.781;0.00091366;0;;;
28;3.98017;4;0.128752;0;785.318;0.00157941;0;;;
28;3.80117;-1;0.0229776;1;750;0.000281868;0;;;
28;1.21846;-1;0.134372;2;240.411;0.00164836;0;;;
28;1.98395;2;0.175689;3;391.449;0.0021552;0;;;
28;0.772112;-1;0.0690155;4;152.344;0.00084662;0;;;
28;0.480562;-1;0.599242;5;94.8187;0.00735096;0;;;
28;3.48314;-1;0.169802;6;687.25;0.00208298;0;;;
28;1;1;1;7;197.308;0.0122671;0;;;
28;4.47874;-1;0.0771442;8;883.69;0.000946335;0;;;
28;0.254001;-1;0.0790496;9;50.1164;0.00096971;0;;;
28;2.98323;3;0.270626;10;588.615;0.0033198;0;;;
28;1.60743;-1;0.0723819;11;317.159;0.000887915;0;;;
28;2.48799;-1;0.194748;12;490.9;0.00238899;0;;;
28;1.81843;-1;0.050078;13;358.79;0.000614312;0;;;
28;0.588417;-1;0.527854;14;116.099;0.00647524;0;;;
28;0.342263;-1;0.243681;15;67.5311;0.00298926;0;;;
28;2.2667;-1;0.0375736;16;447.238;0.000460919;0;;;
28;1.54283;-1;0.0866993;17;304.413;0.00106355;0;;;
28;0.0890899;-1;0.0789066;18;17.5781;0.000967954;0;;;
28;1.44022;-1;0.0682895;19;284.167;0.000837714;0;;;
29;3.96869;4;0.128997;0;783.943;0.00157427;0;;;
29;0.427768;-1;0.301275;1;84.4978;0.00367672;1;;;
29;1.14637;-1;0.172827;2;226.445;0.00210916;0;;;
29;1.97189;2;0.19382;3;389.512;0.00236536;0;;;
29;0.871607;-1;0.0219199;4;172.17;0.000267508;0;;;
29;0.467292;-1;0.784846;5;92.3051;0.00957818;0;;;
29;3.47767;-1;0.171655;6;686.951;0.00209486;0;;;
29;1;1;1;7;197.532;0.0122039;0;;;
29;4.47212;-1;0.0800163;8;883.387;0.000976511;0;;;
29;0.202242;-5;0.100706;9;39.9493;0.00122901;0;;;
29;2.97776;3;0.270321;10;588.202;0.00329897;0;;;
29;1.69079;-1;0.0413648;11;333.984;0.000504811;0;;;
29;2.48202;-1;0.206795;12;490.278;0.00252371;0;;;
29;1.83549;-1;0.0506625;13;362.569;0.00061828;0;;;
29;0.593701;-1;0.545723;14;117.275;0.00665994;0;;;
29;1.24584;-1;0.0807415;15;246.094;0.000985361;1;;;
29;2.28404;-1;0.0457542;16;451.172;0.000558379;0;;;
29;1.51436;-1;0.0851766;17;299.134;0.00103949;0;;;
29;0.0889887;-1;0.0978373;18;17.5781;0.001194;0;;;
29;1.39416;-1;0.0802796;19;275.391;0.000979724;0;;;
30;13.0835;13;0.343662;0;784.064;0.00153292;0;;;
30;3.71543;-1;0.72149;1;222.656;0.00321823;1;;;
30;3.51988;-1;1.02677;2;210.938;0.00457995;0;;;
30;6.53852;-1;0.541639;3;391.837;0.002416;0;;;
30;2.93323;-1;0.240665;4;175.781;0.0010735;0;;;
30;1.58304;-1;1.79544;5;94.8677;0.00800863;0;;;
30;11.4464;-1;0.461797;6;685.957;0.00205986;0;;;
30;3.21615;-1;2.57799;7;192.736;0.0114992;0;;;
30;14.7008;-1;0.244808;8;880.984;0.00109197;0;;;
30;1;1;1;9;59.9275;0.00446054;0;;;
30;9.82038;-1;0.737715;10;588.511;0.00329061;0;;;
30;0.969173;-1;1.17237;11;58.0801;0.00522941;1;;;
30;8.16439;-1;0.622168;12;489.271;0.0027752;0;;;
30;6.06201;6;0.154785;13;363.281;0.000690424;0;;;
30;2.02454;2;1.33751;14;121.326;0.005966;0;;;
30;4.10653;-1;0.34986;15;246.094;0.00156056;0;;;
30;7.43879;-1;0.14818;16;445.788;0.000660962;0;;;
30;5.02014;5;0.31068;17;300.845;0.0013858;0;;;
30;0.684421;-1;0.262731;18;41.0156;0.00117192;1;;;
30;4.39167;-1;0.160446;19;263.182;0.000715677;0;;;
31;7.95113;8;0.210026;0;780.524;0.00204398;0;;;
31;2.27886;-1;1.20265;1;223.704;0.0117043;0;;;
31;2.18855;-1;1.23341;2;214.84;0.0120037;0;;;
31;4.01019;4;0.308601;3;393.661;0.00300332;0;;;
31;3.93947;-1;0.0640023;4;386.719;0.000622874;1;;;
31;1;1;1;5;98.1652;0.00973206;0;;;
31;6.97781;7;0.211142;6;684.978;0.00205485;0;;;
31;1.92874;-1;1.01365;7;189.335;0.00986486;0;;;
31;9.00682;9;0.112807;8;884.156;0.00109785;0;;;
31;0.607842;-1;0.359347;9;59.669;0.00349719;0;;;
31;6.01663;6;0.330427;10;590.623;0.00321574;0;;;
31;0.5372;-1;0.346546;11;52.7344;0.00337261;0;;;
31;5.01387;5;0.32735;12;492.188;0.00318579;0;;;
31;3.28289;-1;0.0514857;13;322.266;0.000501062;1;;;
31;1.27733;-1;0.497294;14;125.389;0.00483969;0;;;
31;2.50693;-1;0.264029;15;246.094;0.00256955;0;;;
31;4.59605;-1;0.101587;16;451.172;0.000988653;0;;;
31;3.04414;-1;0.190723;17;298.828;0.00185612;0;;;
31;0.29504;-1;0.115358;18;28.9627;0.00112267;0;;;
31;7.81925;-1;0.146143;19;767.578;0.00142228;1;;;
32;7.95583;8;0.178727;0;781.104;0.00186483;0;;;
32;2.22104;-1;1.2609;1;218.062;0.0131562;0;;;
32;2.14848;-1;1.25847;2;210.938;0.0131308;0;;;
32;3.81951;-1;0.119973;3;375;0.00125179;1;;;
32;3.96609;4;0.340135;4;389.391;0.00354895;0;;;
32;1;1;1;5;98.1801;0.0104339;0;;;
32;6.96449;7;0.203021;6;683.774;0.00211831;0;;;
32;1.85008;-1;0.470895;7;181.641;0.00491329;0;;;
32;8.97789;9;0.108145;8;881.45;0.00112838;0;;;
32;0.621486;-1;0.383426;9;61.0176;0.00400065;0;;;
32;6.01778;6;0.300243;10;590.826;0.00313272;0;;;
32;8.13086;-1;0.0705004;11;798.288;0.000735597;1;;;
32;5.01527;5;0.373743;12;492.4;0.00389961;0;;;
32;3.28239;-1;0.085541;13;322.266;0.000892529;0;;;
32;1.36098;-1;0.444238;14;133.622;0.00463516;0;;;
32;2.50655;-1;0.405251;15;246.094;0.00422837;0;;;
32;4.52267;-1;0.117148;16;444.036;0.00122232;0;;;
32;3.02422;3;0.268578;17;296.918;0.00280233;0;;;
32;8.47497;-1;0.0622482;18;832.073;0.000649494;1;;;
32;5.1223;-1;0.166192;19;502.908;0.00173404;1;;;
33;18.9313;19;0.895787;0;779.187;0.00225752;0;;;
33;5.4097;-1;4.03786;1;222.656;0.010176;0;;;
33;5.0605;5;4.91304;2;208.284;0.0123816;0;;;
33;9.15499;-1;2.36589;3;376.807;0.00596238;0;;;
33;9.53643;-1;3.0547;4;392.507;0.00769831;0;;;
33;2.51751;-1;5.4625;5;103.618;0.0137663;0;;;
33;16.6187;-1;0.866686;6;684.006;0.00218418;0;;;
33;4.26338;-1;3.3194;7;175.475;0.00836537;0;;;
33;21.3549;-1;0.500944;8;878.94;0.00126245;0;;;
33;1.66502;-1;1.91737;9;68.53;0.00483206;0;;;
33;14.4187;-1;1.19329;10;593.455;0.00300728;0;;;
33;19.6036;-1;0.355842;11;806.859;0.000896776;0;;;
33;11.8881;12;1.55105;12;489.297;0.00390889;0;;;
33;1;1;1;13;41.1587;0.00252015;1;;;
33;3.43936;-1;2.89899;14;141.56;0.00730589;0;;;
33;17.7884;18;0.390626;15;732.148;0.000984436;1;;;
33;26.815;27;0.31376;16;1103.67;0.000790722;1;;;
33;7.13859;-1;1.75236;17;293.815;0.00441621;0;;;
33;13.7074;-1;0.251785;18;564.18;0.000634536;1;;;
33;28.5318;-1;0.25125;19;1174.33;0.000633188;1;;;
34;9.53727;-1;1.2125;0;779.761;0.00299851;0;;;
34;3.0723;-1;6.54379;1;251.189;0.0161828;0;;;
34;2.50638;-1;5.53775;2;204.92;0.0136948;0;;;
34;2.96126;3;5.43065;3;242.111;0.01343;1;;;
34;4.74113;-1;2.79157;4;387.632;0.00690353;0;;;
34;1.29743;-1;5.85812;5;106.077;0.0144871;0;;;
34;8.34227;-1;0.96622;6;682.058;0.00238946;0;;;
34;2.01869;2;6.49931;7;165.047;0.0160728;0;;;
34;10.7227;-1;0.614217;8;876.684;0.00151896;0;;;
34;1;1;1;9;81.7593;0.002473;0;;;
34;7.26995;-1;1.18857;10;594.386;0.00293932;0;;;
34;9.73063;-1;0.638346;11;795.57;0.00157863;0;;;
34;5.94829;6;2.58278;12;486.328;0.0063872;0;;;
34;0.543682;-1;1.54285;13;44.451;0.00381546;0;;;
34;1.76665;-1;5.74082;14;144.44;0.014197;0;;;
34;8.9743;9;0.463138;15;733.733;0.00114534;0;;;
34;13.4874;-1;0.463916;16;1102.72;0.00114726;0;;;
34;3.49253;-1;2.47569;17;285.547;0.00612238;0;;;
34;6.83799;-1;0.368251;18;559.069;0.000910683;0;;;
34;5.87663;-1;0.731704;19;480.469;0.0018095;1;;;
35;16.4203;-1;0.731611;0;777.61;0.00346501;0;;;
35;5.293;-1;4.76997;1;250.658;0.0225913;0;;;
35;4.27804;-1;3.38095;2;202.594;0.0160127;0;;;
35;5.10541;-1;4.02903;3;241.775;0.0190821;0;;;
35;8.24909;-1;1.80043;4;390.649;0.0085271;0;;;
35;2.72203;-1;3.66315;5;128.906;0.0173492;1;;;
35;14.3778;-1;0.56322;6;680.884;0.00266749;0;;;
35;3.48179;-1;5.39399;7;164.886;0.0255467;0;;;
35;18.4977;-1;0.380435;8;875.987;0.0018018;0;;;
35;1.7322;-1;0.704403;9;82.0312;0.00333616;0;;;
35;12.5582;-1;0.616683;10;594.715;0.0029207;0;;;
35;16.9091;17;0.414935;11;800.756;0.00196519;0;;;
35;10.2897;-1;1.70351;12;487.285;0.00806807;0;;;
35;1;1;1;13;47.3566;0.00473614;0;;;
35;2.97392;3;6.43948;14;140.835;0.0304983;0;;;
35;11.6462;-1;0.438633;15;551.526;0.00207743;1;;;
35;23.3672;-1;0.33227;16;1106.59;0.00157368;0;;;
35;33.2182;33;0.24612;17;1573.1;0.00116566;1;;;
35;11.878;12;0.536381;18;562.5;0.00254038;0;;;
35;10.0841;10;0.899834;19;477.55;0.00426174;0;;;
36;6.01876;6;0.113566;0;775.856;0.00406319;0;;;
36;1.9583;-1;0.462597;1;252.437;0.016551;0;;;
36;1.56554;-1;0.361786;2;201.808;0.0129441;0;;;
36;0.0454545;-22;0.0456035;3;5.85938;0.00163162;1;;;
36;3.02821;3;0.323128;4;390.355;0.011561;0;;;
36;1;1;1;5;128.906;0.0357784;0;;;
36;5.27273;-1;0.0862577;6;679.688;0.00308616;0;;;
36;4.4252;-1;0.0683654;7;570.436;0.002446;1;;;
36;6.77115;-1;0.0541117;8;872.844;0.00193603;0;;;
36;0.681818;-1;0.0777657;9;87.8906;0.00278233;0;;;
36;4.62787;-1;0.0848873;10;596.561;0.00303713;0;;;
36;6.1726;-1;0.0642299;11;795.687;0.00229804;0;;;
36;3.7546;-1;0.26721;12;483.991;0.00956034;0;;;
36;0.436498;-1;0.158268;13;56.2673;0.00566256;0;;;
36;1.0664;-1;1.69644;14;137.466;0.0606957;0;;;
36;9.13114;-1;0.0422599;15;1177.06;0.00151199;1;;;
36;8.55534;-1;0.058878;16;1102.84;0.00210656;0;;;
36;12.2285;-1;0.0398388;17;1576.33;0.00142537;0;;;
36;4.33342;-1;0.0532743;18;558.604;0.00190607;0;;;
36;3.67909;-1;0.149855;19;474.257;0.00536157;0;;;
37;6.14171;-1;0.105806;0;779.06;0.00556765;0;;;
37;1.97501;2;0.753541;1;250.525;0.0396523;0;;;
37;1.56142;-1;0.32854;2;198.062;0.0172882;0;;;
37;0.100082;-10;0.0663236;3;12.6951;0.00349003;0;;;
37;3.07956;-1;0.286027;4;390.635;0.0150511;0;;;
37;1;1;1;5;126.847;0.0526213;0;;;
37;5.35831;-1;0.0656595;6;679.688;0.00345509;0;;;
37;4.47906;-1;0.108208;7;568.158;0.00569404;0;;;
37;6.76866;-1;0.0469733;8;858.588;0.0024718;0;;;
37;0.692884;-1;0.0781066;9;87.8906;0.00411007;0;;;
37;4.61093;-1;0.0968587;10;584.885;0.00509683;0;;;
37;6.25997;-1;0.0705079;11;794.061;0.00371022;0;;;
37;3.82016;-1;0.236961;12;484.577;0.0124692;0;;;
37;0.473073;-1;0.140796;13;60.0081;0.0074089;0;;;
37;1.06861;-1;1.49046;14;135.551;0.0784299;0;;;
37;1.90895;-1;0.642508;15;242.145;0.0338096;1;;;
37;8.73158;-1;0.0507275;16;1107.58;0.00266935;0;;;
37;11.8647;12;0.0484314;17;1505;0.00254853;0;;;
37;4.53969;-1;0.114136;18;575.849;0.00600601;1;;;
37;3.7414;-1;0.17621;19;474.587;0.00927242;0;;;
38;32.9549;33;0.976491;0;777.819;0.00582577;0;;;
38;10.5034;-1;4.6113;1;247.907;0.0275112;0;;;
38;8.31636;-1;3.82459;2;196.287;0.0228176;0;;;
38;1;1;1;3;23.6025;0.00596603;0;;;
38;16.5647;-1;3.18091;4;390.969;0.0189774;0;;;
38;5.0668;5;6.27374;5;119.589;0.0374293;0;;;
38;28.9552;29;0.640061;6;683.415;0.00381862;0;;;
38;23.6092;-1;0.774143;7;557.236;0.00461856;0;;;
38;36.4062;36;0.508056;8;859.278;0.00303107;0;;;
38;3.72378;-1;1.12491;9;87.8906;0.00671124;0;;;
38;25.2012;25;0.485292;10;594.813;0.00289526;0;;;
38;33.9586;34;0.582117;11;801.51;0.00347293;0;;;
38;20.5036;-1;2.75877;12;483.938;0.0164589;0;;;
38;2.73077;-1;1.99266;13;64.4531;0.0118882;0;;;
38;12.4758;-1;3.15693;14;294.462;0.0188344;1;;;
38;23.9335;24;0.812607;15;564.892;0.00484804;1;;;
38;46.9331;47;0.55302;16;1107.74;0.00329933;0;;;
38;63.7237;64;0.836362;17;1504.04;0.00498976;0;;;
38;64.0571;64;0.773141;18;1511.91;0.00461258;1;;;
38;20.1571;20;2.22525;19;475.758;0.0132759;0;;;
39;11.3076;-1;0.437842;0;773.754;0.00672266;0;;;
39;3.63337;-1;4.38411;1;248.623;0.0673139;0;;;
39;2.88272;-1;1.8134;2;197.258;0.0278431;0;;;
39;0.483628;-1;0.614787;3;33.0935;0.00943948;0;;;
39;5.71605;-1;1.5242;4;391.136;0.0234027;0;;;
39;1.64418;-1;3.31984;5;112.507;0.050973;0;;;
39;9.99837;10;0.322621;6;684.165;0.00495355;0;;;
39;8.19352;-1;0.492913;7;560.663;0.00756822;0;;;
39;12.5003;-1;0.248845;8;855.364;0.00382078;0;;;
39;1.23491;-1;1.25449;9;84.5018;0.0192616;0;;;
39;8.68187;-1;0.186633;10;594.08;0.00286558;0;;;
39;3.52435;-1;4.02865;11;241.163;0.0618562;1;;;
39;7.03741;7;1.54769;12;481.553;0.0237634;0;;;
39;1;1;1;13;68.4277;0.0153541;0;;;
39;4.36706;-1;1.39458;14;298.828;0.0214125;0;;;
39;8.28752;-1;0.413692;15;567.096;0.00635185;0;;;
39;16.1881;16;0.257759;16;1107.72;0.00395765;0;;;
39;21.9979;22;0.243671;17;1505.26;0.00374134;0;;;
39;10.1898;-1;0.203531;18;697.266;0.00312503;1;;;
39;6.93487;7;1.4768;19;474.537;0.0226749;0;;;
40;11.6717;-1;0.396128;0;774.04;0.00748147;0;;;
40;3.77293;-1;3.91424;1;250.212;0.0739264;0;;;
40;2.96867;3;1.80673;2;196.876;0.0341229;0;;;
40;0.54706;-1;0.483912;3;36.2798;0.00913942;0;;;
40;5.84403;-1;1.49386;4;387.563;0.0282138;0;;;
40;1.68091;-1;3.36877;5;111.474;0.0636243;0;;;
40;10.3101;-1;0.374678;6;683.74;0.00707636;0;;;
40;8.45624;-1;0.528608;7;560.799;0.00998357;0;;;
40;12.8997;13;0.23908;8;855.479;0.0045154;0;;;
40;11.2299;-1;0.249989;9;744.742;0.00472143;1;;;
40;8.92927;9;0.153994;10;592.169;0.00290841;0;;;
40;3.66203;-1;3.67815;11;242.857;0.0694675;0;;;
40;7.21631;-1;1.22717;12;478.569;0.023177;0;;;
40;1;1;1;13;66.3178;0.0188865;0;;;
40;4.42756;-1;1.34536;14;293.626;0.0254091;0;;;
40;8.54375;-1;0.340777;15;566.602;0.00643609;0;;;
40;16.7047;-1;0.244931;16;1107.82;0.00462589;0;;;
40;22.6997;23;0.2307;17;1505.39;0.00435713;0;;;
40;10.4812;-1;0.258967;18;695.091;0.00489099;0;;;
40;7.08643;7;1.09445;19;469.956;0.0206704;0;;;
41;11.0085;11;0.272833;0;773.495;0.00834817;0;;;
41;3.52443;-1;2.81155;1;247.638;0.086028;0;;;
41;1.52689;-1;2.29281;2;107.285;0.0701555;1;;;
41;0.641318;-1;0.573069;3;45.0612;0.0175348;0;;;
41;5.5733;-1;1.07644;4;391.599;0.032937;0;;;
41;2.08552;-1;3.55804;5;146.536;0.108869;0;;;
41;9.80106;-1;0.256846;6;688.656;0.007859;0;;;
41;7.90942;8;0.245707;7;555.743;0.00751816;0;;;
41;12.2106;-1;0.276303;8;857.956;0.00845433;0;;;
41;10.5377;-1;0.168969;9;740.418;0.00517013;0;;;
41;12.3053;-1;0.215314;10;864.615;0.00658819;1;;;
41;3.43113;-1;2.7467;11;241.083;0.0840437;0;;;
41;6.83818;-1;0.903107;12;480.474;0.0276334;0;;;
41;1;1;1;13;70.2635;0.0305981;0;;;
41;4.26414;-1;0.912828;14;299.614;0.0279308;0;;;
41;8.03218;8;0.230781;15;564.369;0.00706147;0;;;
41;15.7691;-1;0.172741;16;1107.99;0.00528553;0;;;
41;21.426;-1;0.162103;17;1505.47;0.00496003;0;;;
41;9.93966;10;0.195233;18;698.395;0.00597377;0;;;
41;6.73948;-1;0.933172;19;473.539;0.0285533;0;;;
42;11.6958;-1;0.184413;0;773.091;0.00907474;0;;;
42;3.76231;-1;1.78142;1;248.69;0.0876615;0;;;
42;1.60718;-1;1.70408;2;106.235;0.0838559;0;;;
42;7.0912;7;0.566103;3;468.73;0.0278573;1;;;
42;5.86067;-1;0.773103;4;387.391;0.0380435;0;;;
42;2.21293;-1;2.55883;5;146.275;0.125917;0;;;
42;10.3501;-1;0.137268;6;684.145;0.00675483;0;;;
42;8.43853;-1;0.192441;7;557.788;0.00946979;0;;;
42;12.9707;13;0.180709;8;857.367;0.00889246;0;;;
42;11.1857;-1;0.116999;9;739.375;0.00575738;0;;;
42;13.0738;13;0.138348;10;864.178;0.00680797;0;;;
42;3.6625;-1;1.92563;11;242.092;0.0947581;0;;;
42;7.18015;-1;0.376375;12;474.609;0.018521;1;;;
42;1;1;1;13;66.1002;0.0492089;0;;;
42;16.9194;17;0.132581;14;1118.37;0.00652419;1;;;
42;8.55095;-1;0.15614;15;565.22;0.00768346;0;;;
42;16.8206;17;0.16266;16;1111.84;0.00800431;0;;;
42;22.7768;23;0.112315;17;1505.55;0.00552691;0;;;
42;25.4393;-1;0.0739085;18;1681.54;0.00363696;1;;;
42;7.20499;-1;0.776814;19;476.251;0.0382262;0;;;
43;11.6451;-1;0.139879;0;768.022;0.00956676;0;;;
43;3.74541;-1;1.42424;1;247.018;0.0974082;0;;;
43;1.60162;-1;1.42437;2;105.63;0.0974174;0;;;
43;7.10609;-1;0.521258;3;468.663;0.0356505;0;;;
43;5.94235;6;0.620048;4;391.911;0.0424071;0;;;
43;2.22071;-1;2.07383;5;146.461;0.141836;0;;;
43;10.388;-1;0.113595;6;685.111;0.00776913;0;;;
43;8.43685;-1;0.16299;7;556.429;0.0111474;0;;;
43;12.9938;13;0.124691;8;856.972;0.00852799;0;;;
43;11.2077;-1;0.092438;9;739.171;0.00632213;0;;;
43;13.1132;13;0.0880072;10;864.846;0.0060191;0;;;
43;3.65569;-1;1.81937;11;241.101;0.124432;0;;;
43;7.20708;-1;0.504574;12;475.323;0.0345095;0;;;
43;1;1;1;13;65.9523;0.0683932;0;;;
43;4.54526;-1;0.493979;14;299.77;0.0337848;1;;;
43;8.52994;-1;0.123029;15;562.569;0.00841435;0;;;
43;16.8952;17;0.100921;16;1114.28;0.00690235;0;;;
43;22.8966;23;0.0837171;17;1510.08;0.00572568;0;;;
43;16.8121;17;0.134517;18;1108.8;0.00920008;1;;;
43;14.319;-1;0.0543449;19;944.367;0.00371683;1;;;
44;11.5068;-1;0.107195;0;767.779;0.0101014;0;;;
44;2.78736;-1;0.859719;1;185.984;0.0810148;1;;;
44;25.1972;25;0.0460435;2;1681.26;0.00433887;1;;;
44;7.02443;7;0.381884;3;468.698;0.0359865;0;;;
44;5.87264;-1;0.495941;4;391.846;0.0467345;0;;;
44;2.27599;-1;1.62527;5;151.863;0.153156;0;;;
44;10.278;-1;0.0939221;6;685.792;0.00885066;0;;;
44;8.27017;-1;0.0838073;7;551.818;0.0078975;0;;;
44;12.8598;13;0.120105;8;858.06;0.011318;0;;;
44;11.0005;11;0.0628082;9;733.997;0.00591867;0;;;
44;12.9426;13;0.0777278;10;863.581;0.00732461;0;;;
44;3.6153;-1;0.792932;11;241.227;0.0747212;0;;;
44;7.1262;-1;0.360813;12;475.489;0.0340009;0;;;
44;1;1;1;13;66.724;0.0942341;0;;;
44;4.56466;-1;0.387454;14;304.572;0.0365113;0;;;
44;8.81237;-1;0.0376932;15;587.997;0.00355199;0;;;
44;16.7666;17;0.0577734;16;1118.73;0.00544422;0;;;
44;22.5666;-1;0.0687788;17;1505.74;0.00648131;0;;;
44;16.6166;-1;0.0864817;18;1108.73;0.00814953;0;;;
44;14.1494;14;0.044271;19;944.107;0.00417184;0;;;
45;5.04213;5;0.062312;0;767.777;0.0104652;0;;;
45;1.19041;-1;0.589677;1;181.267;0.0990356;0;;;
45;5.26449;-1;0.0374052;2;801.636;0.00628215;1;;;
45;3.07882;-1;0.225457;3;468.819;0.0378652;0;;;
45;2.57352;-1;0.300384;4;391.875;0.0504491;0;;;
45;1;1;1;5;152.272;0.167949;0;;;
45;4.50561;-1;0.0587004;6;686.079;0.00985866;0;;;
45;3.62365;-1;0.0529406;7;551.781;0.00889131;0;;;
45;5.62419;-1;0.0586804;8;856.408;0.0098553;0;;;
45;4.81514;-1;0.0375697;9;733.212;0.00630979;0;;;
45;5.66567;-1;0.0440837;10;862.724;0.0074038;0;;;
45;1.5829;-1;0.498629;11;241.032;0.083744;0;;;
45;3.12121;-1;0.204615;12;475.273;0.0343649;0;;;
45;0.462479;-1;0.727178;13;70.4228;0.122129;0;;;
45;2.00079;2;0.231188;14;304.664;0.0388278;0;;;
45;3.85932;-1;0.0240841;15;587.667;0.0040449;0;;;
45;7.36184;-1;0.0278595;16;1121;0.00467896;0;;;
45;9.88913;10;0.0407116;17;1505.84;0.00683745;0;;;
45;7.27604;-1;0.0449511;18;1107.94;0.00754947;0;;;
45;6.22189;-1;0.0275964;19;947.422;0.00463478;0;;;
46;5.05687;5;0.0592426;0;767.941;0.0105796;0;;;
46;1.22807;-1;0.532812;1;186.496;0.0951504;0;;;
46;5.2776;-1;0.0358666;2;801.461;0.00640511;0;;;
46;3.08753;-1;0.213433;3;468.875;0.0381151;0;;;
46;2.58119;-1;0.299484;4;391.981;0.0534824;0;;;
46;1;1;1;5;151.861;0.178582;0;;;
46;4.56656;-1;0.0675863;6;693.482;0.0120697;0;;;
46;3.62981;-1;0.0553583;7;551.225;0.00988597;0;;;
46;4.52178;-1;0.0777855;8;686.681;0.0138911;1;;;
46;11.0695;11;0.0269952;9;1681.03;0.00482084;1;;;
