seq;freq_ratio;hamonic;amp_ratio;track;freq;amp;newflag
27;1.49775;-1;0.0569329;4;169.038;0.00404936;0
27;1.702;-1;0.168639;1;192.091;0.0119945;0
27;2.02394;2;0.107994;2;228.424;0.0076811;0
27;2.17505;-1;0.0607324;9;245.479;0.0043196;0
27;2.53451;-1;0.0502454;16;286.049;0.00357371;0
27;2.76077;-1;0.0398294;10;311.584;0.00283287;0
27;3.17003;-1;0.087394;11;357.774;0.00621592;0
27;3.72509;-1;0.0438828;13;420.419;0.00312117;0
27;4.11783;-1;0.0114508;5;464.745;0.000814441;0
27;4.31145;-1;0.0118822;18;486.596;0.000845123;0
27;4.56433;-1;0.0109019;12;515.137;0.000775398;0
27;5.02822;5;0.0380952;15;567.492;0.00270953;0
27;5.09669;5;0.037249;14;575.22;0.00264934;0
27;6.24567;-1;0.0106793;7;704.896;0.000759568;0
27;7.23265;-1;0.0113628;3;816.287;0.000808184;0
27;10.4305;-1;0.0164547;17;1177.2;0.00117034;0
28;0.255869;-4;0.0770549;19;28.8728;0.00598183;0
28;0.615312;-1;0.164163;8;69.4331;0.0127441;0
28;0.935555;-1;0.996449;0;105.57;0.0773552;0
28;1;1;1;6;112.842;0.0776308;0
28;1.49486;-1;0.0606548;4;168.683;0.00470868;0
28;1.67929;-1;0.155554;1;189.495;0.0120758;0
28;2.05273;2;0.0950233;2;231.634;0.00737674;0
28;2.59155;-1;0.0486412;16;292.436;0.00377606;0
28;2.72306;-1;0.0404403;10;307.276;0.00313942;0
28;3.169;-1;0.0885186;11;357.597;0.00687177;0
28;3.7286;-1;0.0405567;13;420.743;0.00314845;0
28;4.14947;-1;0.0119596;5;468.235;0.000928431;0
28;4.57247;-1;0.00976498;12;515.967;0.000758064;0
28;5.02455;5;0.0308283;15;566.981;0.00239323;0
28;5.10811;5;0.03009;14;576.41;0.00233591;0
28;6.25767;-1;0.0102289;7;706.128;0.000794075;0
28;7.27064;-1;0.0131691;3;820.434;0.00102233;0
28;7.38088;-1;0.00785463;9;832.874;0.000609762;1
28;8.30813;-1;0.00592531;18;937.507;0.000459987;1
28;10.4305;-1;0.0161042;17;1177;0.00125018;0
29;0.240609;-1;0.0711281;19;27.1405;0.00594331;0
29;0.624328;-1;0.161956;8;70.4235;0.0135327;0
29;0.937644;-1;1.03017;0;105.765;0.0860786;0
29;1;1;1;6;112.799;0.0835579;0
29;1.50382;-1;0.0585509;4;169.629;0.00489239;0
29;1.67329;-1;0.144545;1;188.745;0.0120779;0
29;2.03509;2;0.0995266;2;229.556;0.00831623;0
29;2.55416;-1;0.0420588;16;288.107;0.00351434;0
29;2.74792;-1;0.0370773;10;309.962;0.0030981;0
29;3.17102;-1;0.0894899;11;357.687;0.00747758;0
29;3.73281;-1;0.0377279;13;421.057;0.00315246;0
29;4.15829;-1;0.0115362;5;469.051;0.000963939;0
29;4.53271;-1;0.00908076;12;511.284;0.000758769;0
29;5.03469;5;0.0327028;15;567.907;0.00273257;0
29;5.10813;5;0.0293321;14;576.192;0.00245093;0
29;6.24965;-1;0.00980164;7;704.953;0.000819004;0
29;7.24859;-1;0.010259;3;817.633;0.00085722;0
29;7.43253;-1;0.00722858;9;838.381;0.000604005;0
29;8.31043;-1;0.00562041;18;937.407;0.000469629;0
29;10.434;-1;0.0157358;17;1176.94;0.00131485;0
30;0.252008;-4;0.0582115;19;27.0236;0.00587178;0
30;0.644069;-1;0.134489;8;69.0654;0.0135659;0
30;1;1;1;0;107.233;0.10087;0
30;1.05967;-1;0.864087;6;113.632;0.0871603;0
30;1.75339;-1;0.121221;1;188.021;0.0122275;0
30;2.13818;-1;0.0863415;2;229.284;0.00870925;0
30;2.71546;-1;0.0338565;16;291.186;0.0034151;0
30;2.88942;-1;0.0308561;10;309.841;0.00311245;0
30;3.33618;-1;0.0795449;11;357.748;0.00802368;0
30;3.92657;4;0.0311931;13;421.058;0.00314644;0
30;4.37865;-1;0.009932;5;469.535;0.00100184;0
30;4.80833;-1;0.00704217;12;515.611;0.000710342;0
30;5.35395;-1;0.0261154;14;574.12;0.00263425;0
30;5.72101;-1;0.00352072;4;613.481;0.000355134;1
30;6.5769;-1;0.00851341;7;705.26;0.000858746;0
30;6.79858;-1;0.00392483;15;729.032;0.000395897;1
30;7.64059;-1;0.00900665;3;819.323;0.000908499;0
30;8.74409;9;0.00473544;18;937.655;0.000477663;0
30;9.87313;10;0.00379201;9;1058.72;0.000382499;1
30;10.9746;11;0.0135107;17;1176.84;0.00136282;0
31;0.263239;-1;0.0520626;19;28.2561;0.00573097;0
31;0.647264;-1;0.126109;8;69.4774;0.0138818;0
31;1;1;1;0;107.34;0.110078;0
31;1.05577;-1;0.826623;6;113.326;0.0909933;0
31;1.35526;-1;0.0197009;9;145.474;0.00216865;1
31;1.74438;-1;0.112044;1;187.242;0.0123336;0
31;2.13429;-1;0.0823916;2;229.095;0.00906953;0
31;2.69534;-1;0.0305419;16;289.319;0.00336201;0
31;2.88679;-1;0.0288853;10;309.869;0.00317964;0
31;3.33226;-1;0.0771021;11;357.686;0.00848727;0
31;3.92451;4;0.028194;13;421.258;0.00310355;0
31;4.37514;-1;0.00933082;5;469.628;0.00102712;0
31;4.8353;-1;0.00543781;12;519.022;0.000598585;0
31;5.34824;-1;0.0256574;14;574.081;0.00282433;0
31;5.69241;-1;0.00317622;4;611.024;0.000349633;0
31;6.56477;-1;0.00788703;7;704.664;0.000868191;0
31;7.61328;-1;0.00812273;3;817.211;0.000894137;0
31;8.73691;-1;0.00440328;18;937.822;0.000484705;0
31;10.9154;11;0.0112714;15;1171.66;0.00124074;1
31;10.9829;11;0.00706733;17;1178.91;0.00077796;0
32;0.235317;-1;0.0696487;19;26.0928;0.00564047;0
32;0.59449;-1;0.168542;8;65.9193;0.0136493;0
32;1;1;1;6;110.884;0.0809845;0
32;1.68545;-1;0.151876;1;186.889;0.0122996;0
32;2.06875;-1;0.115626;2;229.39;0.00936389;0
32;2.68695;-1;0.0470119;16;297.939;0.00380723;0
32;2.78658;-1;0.0327055;10;308.986;0.00264864;0
32;3.2264;-1;0.109288;11;357.756;0.00885066;0
32;3.80218;-1;0.0372898;13;421.6;0.00301989;0
32;4.23595;-1;0.0128766;5;469.698;0.00104281;0
32;4.48718;-1;0.0076923;0;497.555;0.000622957;1
32;4.66492;-1;0.00738039;12;517.264;0.000597697;0
32;5.17783;-1;0.0366272;14;574.137;0.00296623;0
32;5.45716;-1;0.00301435;4;605.11;0.000244115;0
32;6.37267;-1;0.0111247;7;706.625;0.000900925;0
32;7.40305;-1;0.0119357;3;820.878;0.000966603;0
32;7.65022;-1;0.00583273;9;848.285;0.00047236;1
32;8.45659;-1;0.0060605;18;937.698;0.000490806;0
32;10.5626;-1;0.0160014;15;1171.22;0.00129586;0
32;10.7241;11;0.00912306;17;1189.12;0.000738827;0
33;0.249488;-4;0.062252;19;27.6537;0.00551942;0
33;0.592847;-1;0.155917;8;65.7122;0.013824;0
33;1;1;1;6;110.842;0.0886625;0
33;1.68068;-1;0.137764;1;186.29;0.0122145;0
33;2.06867;-1;0.107901;2;229.295;0.0095668;0
33;2.74957;-1;0.0413472;4;304.767;0.00366594;1
33;2.74984;-1;0.0635651;10;304.797;0.00563584;0
33;3.22743;-1;0.102719;11;357.734;0.00910735;0
33;3.81057;-1;0.0329055;13;422.37;0.00291749;0
33;4.23509;-1;0.0117517;5;469.425;0.00104194;0
33;4.50438;-1;0.00651715;0;499.274;0.000577827;0
33;4.65824;-1;0.00690986;12;516.327;0.000612646;0
33;5.2161;-1;0.0317568;14;578.162;0.00281564;0
33;6.37482;-1;0.0103374;7;706.597;0.00091654;0
33;7.40902;-1;0.010948;3;821.228;0.000970676;0
33;7.69903;-1;0.00486428;9;853.375;0.000431279;0
33;8.46038;-1;0.00557657;18;937.763;0.000494433;0
33;9.56385;-1;0.00480234;16;1060.07;0.000425787;1
33;10.5637;-1;0.014853;15;1170.9;0.00131691;0
33;10.7311;11;0.00823287;17;1189.45;0.000729947;0
34;0.248003;-4;0.0560337;19;27.481;0.00536316;0
34;0.595895;-1;0.147085;8;66.0306;0.014078;0
34;1;1;1;6;110.809;0.0957131;0
34;1.67882;-1;0.124371;1;186.028;0.0119039;0
34;2.06945;-1;0.101161;2;229.314;0.00968239;0
34;2.70081;-1;0.0422308;4;299.274;0.00404204;0
34;2.78579;-1;0.0194871;10;308.691;0.00186517;0
34;3.22723;-1;0.096612;11;357.606;0.00924704;0
34;3.8172;-1;0.0294061;13;422.98;0.00281455;0
34;4.23561;-1;0.0107539;5;469.343;0.00102929;0
34;4.51321;-1;0.00564789;0;500.104;0.000540577;0
34;4.65426;-1;0.00631379;12;515.734;0.000604312;0
34;5.18533;-1;0.0325147;14;574.581;0.00311208;0
34;6.35932;-1;0.00984257;7;704.669;0.000942063;0
34;7.41587;-1;0.0101999;3;821.745;0.000976268;0
34;7.67395;-1;0.00420708;9;850.342;0.000402673;0
34;8.46582;-1;0.00516935;18;938.089;0.000494774;0
34;9.57108;-1;0.00459799;16;1060.56;0.000440088;0
34;10.568;-1;0.0139452;15;1171.03;0.00133474;0
34;10.7212;11;0.00761697;17;1188.01;0.000729044;0
35;0.249066;-4;0.0507891;19;27.6071;0.00517762;0
35;0.598537;-1;0.139519;8;66.3431;0.0142231;0
35;1;1;1;6;110.842;0.101943;0
35;1.65492;-1;0.118986;1;183.435;0.0121298;0
35;2.09956;-1;0.0939967;2;232.719;0.00958235;0
35;2.70278;-1;0.04119;4;299.582;0.00419904;0
35;3.22652;-1;0.090985;11;357.634;0.00927532;0
35;3.59753;-1;0.0092399;10;398.758;0.000941947;1
35;3.8156;-1;0.0265979;13;422.929;0.00271148;0
35;4.23387;-1;0.0100065;5;469.291;0.0010201;0
35;4.51619;-1;0.00463405;0;500.584;0.000472411;0
35;4.67111;-1;0.00526271;12;517.756;0.000536499;0
35;5.04665;5;0.0223412;9;559.381;0.00227753;1
35;5.23102;-1;0.0276472;14;579.817;0.00281845;0
35;6.35594;-1;0.00939705;7;704.506;0.000957967;0
35;7.43643;-1;0.00937931;3;824.27;0.000956159;0
35;8.5003;-1;0.0047665;18;942.191;0.000485913;0
35;9.56644;-1;0.00441567;16;1060.36;0.000450148;0
35;10.5651;-1;0.0126782;15;1171.06;0.00129246;0
35;10.7102;11;0.00707715;17;1187.14;0.000721469;0
36;0.222684;-1;0.0483383;19;24.6951;0.00518216;0
36;0.600392;-1;0.131781;8;66.582;0.0141277;0
36;1;1;1;6;110.898;0.107206;0
36;1.6486;-1;0.111831;1;182.825;0.011989;0
36;2.07812;-1;0.0897137;2;230.458;0.00961786;0
36;2.70598;-1;0.0394016;4;300.086;0.00422409;0
36;3.22486;-1;0.0856206;11;357.629;0.00917905;0
36;3.65076;-1;0.00924303;10;404.86;0.000990909;0
36;3.80724;-1;0.0254326;13;422.214;0.00272653;0
36;4.22688;-1;0.00938434;5;468.75;0.00100606;0
36;4.52103;-1;0.00405823;0;501.371;0.000435067;0
36;4.64964;-1;0.0051273;12;515.634;0.000549678;0
36;5.05128;5;0.0205027;9;560.175;0.00219802;0
36;5.23345;-1;0.0263824;14;580.376;0.00282836;0
36;6.35357;-1;0.00904627;7;704.595;0.000969815;0
36;7.43274;-1;0.00885198;3;824.273;0.000948986;0
36;8.499;-1;0.00449317;18;942.518;0.000481695;0
36;10.523;-1;0.0117443;17;1166.97;0.00125906;1
36;10.5965;-1;0.0140064;16;1175.13;0.00150157;1
36;10.6089;-1;0.0062715;15;1176.5;0.000672343;0
37;0.214564;-1;0.0434143;19;23.8116;0.00483348;0
37;0.599715;-1;0.123046;8;66.5546;0.0136992;0
37;1;1;1;6;110.977;0.111334;0
37;1.64087;-1;0.105731;1;182.099;0.0117715;0
37;2.07746;-1;0.0846491;2;230.55;0.0094243;0
37;2.70356;-1;0.0375594;4;300.034;0.00418163;0
37;3.22258;-1;0.0805848;11;357.632;0.00897181;0
37;3.64885;-1;0.00733302;10;404.938;0.000816413;0
37;3.80617;-1;0.0231687;13;422.398;0.00257946;0
37;4.22182;-1;0.00893173;5;468.525;0.000994403;0
37;4.65372;-1;0.00429875;12;516.456;0.000478596;0
37;5.0586;5;0.0199926;9;561.389;0.00222585;0
37;5.23627;-1;0.0251994;14;581.106;0.00280554;0
37;6.34863;-1;0.00876867;7;704.552;0.000976249;0
37;7.42723;-1;0.0084256;3;824.252;0.000938053;0
37;8.46933;-1;0.00414719;18;939.901;0.000461723;0
37;9.55553;-1;0.00410771;0;1060.44;0.000457327;1
37;10.454;-1;0.00340236;17;1160.16;0.000378797;0
37;10.5674;-1;0.00971116;16;1172.74;0.00108118;0
37;10.6458;-1;0.00789693;15;1181.44;0.000879195;0
38;0.206562;-1;0.0392022;19;22.9473;0.00447825;0
38;0.596514;-1;0.114139;8;66.2676;0.0130387;0
38;1;1;1;6;111.091;0.114235;0
38;1.63636;-1;0.0999769;1;181.786;0.0114208;0
38;2.07997;-1;0.0803903;2;231.067;0.00918336;0
38;2.27636;-1;0.0172032;0;252.885;0.0019652;1
38;2.70532;-1;0.0359692;4;300.538;0.00410893;0
38;3.22054;-1;0.0757936;11;357.774;0.00865826;0
38;3.63931;-1;0.00458815;10;404.297;0.000524127;0
38;3.80886;-1;0.0207347;13;423.132;0.00236863;0
38;4.2127;-1;0.0085581;5;467.995;0.000977632;0
38;4.65724;-1;0.00388454;12;517.38;0.00044375;0
38;5.05144;5;0.018513;9;561.172;0.00211483;0
38;5.23083;-1;0.0249687;14;581.1;0.00285229;0
38;6.33906;-1;0.00855088;7;704.216;0.000976808;0
38;7.42043;-1;0.00806655;3;824.347;0.00092148;0
38;8.48859;-1;0.00405522;18;943.01;0.000463247;0
38;10.4433;-1;0.00286779;17;1160.16;0.000327602;0
38;10.5486;-1;0.00906707;16;1171.86;0.00103577;0
38;10.6395;-1;0.0075623;15;1181.96;0.000863877;0
39;0.128868;-1;0.0310745;19;14.3334;0.00360205;0
39;0.289817;-1;0.0299563;12;32.2351;0.00347243;1
39;0.589644;-1;0.106778;8;65.5836;0.0123774;0
39;1;1;1;6;111.226;0.115917;0
39;1.63573;-1;0.0941279;1;181.935;0.010911;0
39;2.08804;-1;0.0787732;2;232.243;0.00913111;0
39;2.29046;-1;0.0136167;0;254.758;0.0015784;0
39;2.70045;-1;0.0342021;4;300.359;0.00396458;0
39;3.21628;-1;0.0713753;11;357.733;0.00827358;0
39;3.62606;-1;0.00373752;10;403.311;0.00043324;0
39;3.80791;-1;0.0192373;13;423.538;0.00222992;0
39;4.20192;-1;0.00833499;5;467.361;0.000966162;0
39;5.03453;5;0.0172646;9;559.969;0.00200125;0
39;5.22383;-1;0.0247495;14;581.024;0.00286887;0
39;6.33175;-1;0.00841883;7;704.253;0.000975881;0
39;7.41197;-1;0.00779904;3;824.402;0.000904038;0
39;8.48171;-1;0.0038878;18;943.385;0.00045066;0
39;10.4553;-1;0.00812669;17;1162.89;0.000942017;0
39;10.4839;-1;0.00418059;16;1166.07;0.000484599;1
39;10.6112;-1;0.00695756;15;1180.24;0.000806496;0
40;0.135503;-1;0.0335089;19;15.0957;0.00389822;0
40;0.300028;-1;0.0296312;12;33.4247;0.00344711;0
40;0.587635;-1;0.101482;8;65.4655;0.0118058;0
40;1;1;1;6;111.405;0.116334;0
40;1.63394;-1;0.088932;1;182.029;0.0103458;0
40;2.08827;-1;0.0764709;2;232.644;0.00889616;0
40;2.25645;-1;0.0143798;0;251.38;0.00167285;0
40;2.5198;-1;0.00689895;16;280.718;0.000802581;1
40;2.69214;-1;0.0334569;4;299.918;0.00389218;0
40;3.21117;-1;0.0671;11;357.741;0.007806;0
40;3.59332;-1;0.00306368;10;400.314;0.00035641;0
40;3.80883;-1;0.0180049;13;424.322;0.00209458;0
40;4.18985;-1;0.0082239;5;466.77;0.000956718;0
40;5.04751;5;0.0161899;9;562.318;0.00188343;0
40;5.24285;-1;0.0240836;14;584.08;0.00280174;0
40;6.31967;-1;0.00835233;7;704.043;0.000971659;0
40;7.40118;-1;0.00762216;3;824.528;0.000886715;0
40;10.4379;-1;0.00761403;17;1162.84;0.000885769;0
40;10.5346;-1;0.00562754;15;1173.61;0.000654673;0
40;10.6755;-1;0.00380838;18;1189.3;0.000443043;1
41;0.136831;-1;0.0345633;19;15.2724;0.00399344;0
41;0.29933;-1;0.0294549;12;33.4097;0.00340322;0
41;0.586935;-1;0.0975249;8;65.5108;0.011268;0
41;1;1;1;6;111.615;0.11554;0
41;1.62863;-1;0.0850167;1;181.779;0.00982282;0
41;2.0887;-1;0.0741843;2;233.131;0.00857124;0
41;2.24525;-1;0.013765;0;250.604;0.00159041;0
41;2.49842;-1;0.00591067;16;278.862;0.000682918;0
41;2.68588;-1;0.0316143;4;299.785;0.00365271;0
41;3.20549;-1;0.0629268;11;357.781;0.00727055;0
41;3.80436;-1;0.0172663;13;424.624;0.00199494;0
41;4.17892;-1;0.00818182;5;466.431;0.000945326;0
41;5.03766;5;0.0145958;9;562.279;0.00168639;0
41;5.23734;-1;0.0240689;14;584.567;0.00278092;0
41;6.3052;-1;0.00837111;7;703.756;0.000967197;0
41;7.39009;-1;0.00753262;3;824.845;0.000870318;0
41;8.45729;-1;0.0037026;10;943.961;0.000427798;1
41;9.50059;-1;0.0037547;18;1060.41;0.000433818;1
41;10.4153;-1;0.00689826;17;1162.51;0.000797023;0
41;10.5382;-1;0.00726404;15;1176.22;0.000839286;0
42;0.133215;-1;0.0352365;19;14.9016;0.00400302;0
42;0.293536;-1;0.0304961;12;32.8352;0.00346448;0
42;0.586439;-1;0.0943019;8;65.5997;0.0107131;0
42;1;1;1;6;111.861;0.113604;0
42;1.62167;-1;0.0822697;1;181.402;0.00934618;0
42;2.08055;-1;0.0707345;2;232.732;0.00803574;0
42;2.28157;-1;0.0111772;0;255.219;0.00126978;0
42;2.4619;-1;0.00511611;16;275.391;0.000581212;0
42;2.68257;-1;0.0299737;4;300.075;0.00340514;0
42;3.19844;-1;0.0589741;11;357.781;0.00669971;0
42;3.79033;-1;0.016634;13;423.99;0.00188969;0
42;4.17014;-1;0.00817285;5;466.476;0.000928471;0
42;5.02366;5;0.0129313;9;561.952;0.00146905;0
42;5.23049;-1;0.0240628;14;585.088;0.00273364;0
42;6.28871;-1;0.00846747;7;703.463;0.000961941;0
42;7.3771;-1;0.00755746;3;825.211;0.00085856;0
42;8.44032;-1;0.00370229;10;944.144;0.000420596;0
42;10.3714;-1;0.00257681;17;1160.16;0.000292737;0
42;10.3975;-1;0.00563316;18;1163.08;0.000639951;1
42;10.5066;-1;0.00647006;15;1175.29;0.000735026;0
43;0.134518;-1;0.0364519;19;15.0888;0.00403309;0
43;0.29291;-1;0.0322921;12;32.8554;0.00357284;0
43;0.581402;-1;0.0913013;8;65.2151;0.0101017;0
43;1;1;1;6;112.169;0.110641;0
43;1.61614;-1;0.08022;1;181.281;0.00887564;0
43;2.07836;-1;0.0716869;2;233.127;0.00793153;0
43;2.24601;-1;0.00950867;0;251.933;0.00105205;0
43;2.45514;-1;0.00435745;16;275.391;0.000482113;0
43;2.67113;-1;0.0287526;4;299.618;0.00318123;0
43;3.19045;-1;0.0551851;11;357.869;0.00610575;0
43;3.77632;-1;0.0163392;13;423.585;0.00180779;0
43;4.15836;-1;0.00834092;5;466.438;0.000922849;0
43;5.00198;5;0.0113448;9;561.066;0.00125521;0
43;5.22226;-1;0.0240463;14;585.774;0.00266051;0
43;6.26983;-1;0.00865959;7;703.279;0.000958108;0
43;7.35984;-1;0.00772251;3;825.545;0.000854428;0
43;8.41844;-1;0.00377616;10;944.287;0.000417799;0
43;9.45246;-1;0.00372387;17;1060.27;0.000412014;0
43;10.3637;-1;0.00563481;18;1162.49;0.000623442;0
43;10.4793;-1;0.00580076;15;1175.45;0.000641803;0
44;0.133476;-1;0.0368929;19;15.0208;0.00394222;0
44;0.298524;-1;0.034715;12;33.5946;0.00370949;0
44;0.575198;-1;0.0889648;8;64.7304;0.00950639;0
44;1;1;1;6;112.536;0.106856;0
44;1.61113;-1;0.0786776;1;181.309;0.00840715;0
44;2.07074;-1;0.0701492;2;233.032;0.00749584;0
44;2.29094;-1;0.00808124;0;257.812;0.000863526;0
44;2.6638;-1;0.027721;4;299.773;0.00296214;0
44;3.18134;-1;0.0515624;11;358.015;0.00550973;0
44;3.75888;-1;0.0162284;13;423.009;0.00173409;0
44;4.13023;-1;0.0088628;5;464.799;0.00094704;0
44;4.96772;5;0.0101288;9;559.047;0.00108232;0
44;5.21281;-1;0.0241452;14;586.628;0.00258005;0
44;6.2469;-1;0.00894788;7;703;0.000956132;0
44;7.3393;-1;0.0080408;3;825.935;0.000859204;0
44;8.38973;-1;0.00393473;10;944.146;0.000420449;0
44;9.4179;-1;0.00375365;17;1059.85;0.000401098;0
44;10.3293;-1;0.00500702;18;1162.42;0.000535028;0
44;10.444;-1;0.00494152;15;1175.32;0.000528029;0
44;11.4504;-1;0.00378517;16;1288.58;0.000404466;1
45;0.114619;-1;0.0362572;19;12.9469;0.00371474;0
45;0.330125;-3;0.0368123;12;37.2896;0.00377162;0
45;0.572445;-1;0.0882467;8;64.6609;0.00904136;0
45;1;1;1;6;112.956;0.102455;0
45;1.60354;-1;0.077878;1;181.129;0.00797903;0
45;2.06179;-1;0.0704026;2;232.891;0.00721312;0
45;2.30605;-1;0.00948511;0;260.482;0.000971801;0
45;2.6544;-1;0.0266936;4;299.83;0.00273491;0
45;3.17042;-1;0.0480379;11;358.117;0.00492174;0
45;3.74641;-1;0.0164632;13;423.179;0.00168674;0
45;4.12115;-1;0.00913924;5;465.508;0.000936365;0
45;4.93741;5;0.00966547;9;557.709;0.00099028;0
45;5.19806;-1;0.0245639;14;587.15;0.00251671;0
45;6.22337;-1;0.00930896;7;702.966;0.000953754;0
45;7.31573;-1;0.00851156;3;826.354;0.000872056;0
45;8.35543;-1;0.00419906;10;943.795;0.000430216;0
45;9.3783;-1;0.00381747;17;1059.33;0.00039112;0
45;10.2655;10;0.00346433;18;1159.54;0.000354939;0
45;10.4724;-1;0.00336846;15;1182.92;0.000345117;0
45;11.4074;-1;0.00391492;16;1288.53;0.000401105;0
46;0.114617;-1;0.0373082;19;13.0019;0.00364227;0
46;0.3382;-3;0.0405531;12;38.3648;0.00395906;0
46;0.576536;-1;0.0906253;8;65.4012;0.00884744;0
46;1;1;1;6;113.438;0.0976266;0
46;1.59915;-1;0.0773833;1;181.405;0.00755467;0
46;2.05158;2;0.0726964;2;232.728;0.0070971;0
46;2.3065;-1;0.0111565;0;261.646;0.00108917;0
46;2.63461;-1;0.0255618;4;298.866;0.00249552;0
46;3.15872;-1;0.0445015;11;358.319;0.00434453;0
46;3.72914;-1;0.0167668;13;423.027;0.00163689;0
46;4.1101;4;0.0095846;5;466.243;0.000935712;0
46;4.91237;5;0.00886647;9;557.25;0.000865603;0
46;5.1802;-1;0.0250207;14;587.633;0.00244269;0
46;6.19436;-1;0.00976317;7;702.678;0.000953145;0
46;7.28708;-1;0.00913529;3;826.633;0.000891847;0
46;8.31707;-1;0.00459122;10;943.474;0.000448225;0
46;9.33817;-1;0.00389645;17;1059.31;0.000380397;0
46;10.1993;10;0.00285442;18;1156.99;0.000278667;0
46;10.4473;-1;0.00298843;15;1185.13;0.00029175;0
46;11.3563;-1;0.00409709;16;1288.24;0.000399985;0
47;0.131709;-1;0.0414742;19;15.146;0.00389211;0
47;0.309635;-1;0.0459198;12;35.6066;0.0043093;0
47;0.584211;-1;0.0964351;8;67.1816;0.00904985;0
47;1;1;1;6;114.995;0.093844;0
47;1.58207;-1;0.0764263;1;181.931;0.00717215;0
47;2.02762;2;0.0736091;2;233.167;0.00690777;0
47;2.30437;-1;0.0108976;0;264.992;0.00102267;0
47;2.5831;-1;0.0246741;4;297.044;0.00231552;0
47;3.11921;-1;0.0403184;11;358.694;0.00378363;0
47;3.67654;-1;0.01695;13;422.785;0.00159065;0
47;4.05492;4;0.00984424;5;466.297;0.000923822;0
47;4.53769;-1;0.0037736;15;521.813;0.00035413;1
47;4.843;-1;0.00808039;9;556.923;0.000758295;0
47;5.11453;5;0.0252563;14;588.147;0.00237015;0
47;6.10877;6;0.0101343;7;702.48;0.000951045;0
47;7.18918;7;0.00977529;3;826.723;0.000917351;0
47;8.19914;8;0.0050426;10;942.863;0.000473218;0
47;9.20759;9;0.00395312;17;1058.83;0.000370977;0
47;10.0253;10;0.00356032;18;1152.86;0.000334114;0
47;11.2036;11;0.00423397;16;1288.37;0.000397332;0
48;0.16407;-6;0.047345;19;18.9358;0.00423911;0
48;0.29846;-1;0.0539662;12;34.446;0.00483195;0
48;0.594254;-1;0.0899888;8;68.5844;0.00805729;0
48;1;1;1;6;115.413;0.0895366;0
48;1.58283;-1;0.0762203;1;182.679;0.00682451;0
48;2.0197;2;0.0761836;2;233.099;0.00682122;0
48;2.30969;-1;0.0112922;0;266.567;0.00101107;0
48;2.5499;-1;0.0249864;4;294.291;0.0022372;0
48;3.1091;-1;0.0363231;11;358.829;0.00325225;0
48;3.66324;-1;0.0173006;13;422.784;0.00154904;0
48;4.0403;4;0.0102172;5;466.301;0.000914815;0
48;4.48409;-1;0.00433184;15;517.521;0.000387859;0
48;4.82255;-1;0.00731983;9;556.583;0.000655393;0
48;5.10056;5;0.0257316;14;588.669;0.00230392;0
48;6.08685;6;0.0105542;7;702.499;0.000944987;0
48;7.16117;7;0.0105701;3;826.489;0.000946407;0
48;8.16654;8;0.00561864;10;942.522;0.000503074;0
48;9.17189;9;0.00402172;17;1058.55;0.000360091;0
48;9.98308;10;0.00322162;18;1152.17;0.000288453;0
48;11.1643;11;0.00441572;16;1288.5;0.000395369;0
49;0.185953;-1;0.0517496;19;21.5409;0.00441582;0
49;0.291;-1;0.0594222;12;33.7097;0.00507053;0
49;0.581291;-1;0.0869297;8;67.3372;0.00741777;0
49;1;1;1;6;115.841;0.0853307;0
49;1.57191;-1;0.0765585;1;182.092;0.00653279;0
49;2.01058;2;0.0791854;2;232.907;0.00675694;0
49;2.32679;-1;0.0105215;0;269.538;0.000897809;0
49;2.53664;-1;0.0244338;4;293.846;0.00208495;0
49;3.07877;3;0.0321532;18;356.647;0.00274365;1
49;3.18662;-1;0.0270092;11;369.141;0.00230472;0
49;3.64825;-1;0.0175666;13;422.617;0.00149897;0
49;4.03192;4;0.0103678;5;467.061;0.00088469;0
49;4.46059;-1;0.00449582;15;516.718;0.000383632;0
49;4.80669;-1;0.00666884;9;556.811;0.000569056;0
49;5.07934;5;0.0265215;14;588.395;0.0022631;0
49;6.06041;6;0.0110372;7;702.042;0.000941811;0
49;7.13424;7;0.0114639;3;826.436;0.000978223;0
49;8.13449;8;0.00629566;10;942.306;0.000537213;0
49;9.13631;9;0.00411028;17;1058.36;0.000350733;0
49;11.1225;11;0.00462601;16;1288.44;0.000394741;0
50;0.137955;-1;0.0521632;19;16.0461;0.00424057;0
50;0.303024;-1;0.0594553;12;35.2459;0.00483338;0
50;0.561666;-1;0.0863492;8;65.3296;0.00701971;0
50;1;1;1;6;116.314;0.0812944;0
50;1.55594;-1;0.0780523;1;180.978;0.00634521;0
50;2.00613;2;0.0815064;2;233.34;0.00662601;0
50;2.2997;-1;0.010119;0;267.487;0.000822614;0
50;2.51098;-1;0.024161;4;292.062;0.00196415;0
50;2.92178;3;0.0123095;17;339.844;0.00100069;1
50;3.04739;3;0.0287294;18;354.454;0.00233554;0
50;3.17366;-1;0.0239217;11;369.141;0.0019447;0
50;3.62756;-1;0.0180819;13;421.936;0.00146995;0
50;4.01935;4;0.0105692;5;467.507;0.000859216;0
50;4.43998;-1;0.00457355;15;516.432;0.000371804;0
50;4.7874;-1;0.00623646;9;556.841;0.000506989;0
50;5.05954;5;0.026884;14;588.495;0.00218552;0
50;6.03466;6;0.0114714;7;701.915;0.000932558;0
