seq;freq_ratio;harmonic;amp_ratio;track;freq;amp;newflag
560;8.99718;9;0.405413;19;700.096;0.079658;0
560;9.99069;10;0.0498526;5;777.404;0.00979534;0
560;10.9967;11;0.161447;18;855.685;0.031722;0
560;11.996;12;0.0291667;1;933.44;0.00573085;0
560;12.9827;13;0.00622531;10;1010.22;0.00122319;0
560;14.003;14;0.00296592;8;1089.61;0.000582763;0
560;14.9924;15;0.0194697;4;1166.6;0.00382553;0
560;15.994;16;0.0127752;12;1244.54;0.00251014;0
560;16.99;17;0.01175;6;1322.04;0.00230871;0
560;19.003;19;0.0048055;11;1478.67;0.000944214;0
561;8.43147;-1;0.00357961;3;656.25;0.000702508;1
561;10.3748;-1;0.00283257;14;807.506;0.0005559;0
561;1;1;1;9;77.8334;0.196253;0
561;1.99834;2;0.284655;13;155.537;0.0558644;0
561;2.99835;3;0.48408;7;233.371;0.0950019;0
561;3.9981;4;0.534106;16;311.185;0.10482;0
561;4.99736;5;0.533551;2;388.962;0.104711;0
561;5.99742;6;0.216818;17;466.8;0.0425511;0
561;6.99753;7;0.241153;0;544.641;0.0473269;0
561;7.99702;8;0.120575;15;622.435;0.0236632;0
561;8.99445;9;0.405615;19;700.069;0.079603;0
561;9.99039;10;0.0499269;5;777.586;0.00979828;0
561;10.9937;11;0.16142;18;855.68;0.0316792;0
561;11.9912;12;0.0293549;1;933.317;0.00576098;0
561;12.9932;13;0.00604931;10;1011.3;0.00118719;0
561;13.9916;14;0.00282534;8;1089.02;0.000554481;0
561;14.9869;15;0.0196482;4;1166.48;0.00385602;0
561;15.9898;16;0.0127241;12;1244.54;0.00249714;0
561;16.9833;17;0.0117021;6;1321.87;0.00229656;0
561;18.9954;19;0.00479057;11;1478.48;0.000940162;0
562;8.52396;-1;0.0045835;3;663.291;0.000897663;0
562;11.6514;-1;0.00198078;8;906.654;0.00038793;1
562;10.4666;-1;0.00220187;14;814.453;0.000431228;0
562;1;1;1;9;77.8149;0.195847;0
562;1.99894;2;0.284534;13;155.547;0.055725;0
562;3.00012;3;0.484468;7;233.454;0.0948814;0
562;3.99879;4;0.534218;16;311.165;0.104625;0
562;4.99897;5;0.534487;2;388.995;0.104677;0
562;6.00022;6;0.216424;17;466.906;0.042386;0
562;6.99876;7;0.241967;0;544.607;0.0473884;0
562;7.99504;8;0.119772;15;622.133;0.0234568;0
562;8.99729;9;0.406777;19;700.123;0.079666;0
562;9.99859;10;0.0499855;5;778.039;0.00978948;0
562;10.9951;11;0.161744;18;855.578;0.0316771;0
562;11.9883;12;0.0296079;1;932.864;0.00579861;0
562;12.9829;13;0.00634839;10;1010.26;0.00124331;0
562;14.9901;15;0.0198483;4;1166.45;0.00388723;0
562;15.9947;16;0.0127122;12;1244.62;0.00248965;0
562;16.9867;17;0.0116658;6;1321.82;0.0022847;0
562;19.002;19;0.00480631;11;1478.63;0.0009413;0
563;11.6205;-1;0.00187797;8;904.471;0.000367309;0
563;10.395;-1;0.0030006;14;809.085;0.000586885;0
563;1;1;1;9;77.8339;0.195589;0
563;1.99878;2;0.28427;13;155.573;0.0556001;0
563;2.9982;3;0.485514;7;233.362;0.0949612;0
563;3.99804;4;0.534087;16;311.183;0.104461;0
563;4.99784;5;0.53455;2;389.001;0.104552;0
563;5.99728;6;0.217014;17;466.792;0.0424455;0
563;6.99706;7;0.24226;0;544.609;0.0473834;0
563;7.99653;8;0.120226;15;622.401;0.023515;0
563;8.99466;9;0.40689;19;700.089;0.0795832;0
563;9.99647;10;0.0501474;5;778.065;0.00980827;0
563;10.9931;11;0.161715;18;855.634;0.0316297;0
563;11.989;12;0.0297626;1;933.147;0.00582123;0
563;12.9942;13;0.00621971;10;1011.39;0.00121651;0
563;13.9922;14;0.0025336;3;1089.07;0.000495544;1
563;14.9857;15;0.0199952;4;1166.4;0.00391085;0
563;15.9916;16;0.012689;12;1244.69;0.00248184;0
563;16.9824;17;0.0116243;6;1321.81;0.00227359;0
563;18.9961;19;0.00479787;11;1478.54;0.00093841;0
564;10.3146;-1;0.00200459;14;802.734;0.000391309;0
564;1;1;1;9;77.8248;0.195206;0
564;1.99881;2;0.284515;13;155.557;0.0555391;0
564;2.99911;3;0.485711;7;233.405;0.0948138;0
564;3.99824;4;0.534124;16;311.162;0.104264;0
564;4.99883;5;0.535237;2;389.033;0.104482;0
564;5.99893;6;0.216779;17;466.866;0.0423166;0
564;6.99842;7;0.242886;0;544.651;0.0474129;0
564;7.99752;8;0.12016;15;622.406;0.0234561;0
564;8.99578;9;0.407601;19;700.095;0.0795663;0
564;9.99303;10;0.0499426;5;777.706;0.0097491;0
564;10.9937;11;0.161914;18;855.585;0.0316067;0
564;11.9913;12;0.0299109;1;933.223;0.00583879;0
564;12.9939;13;0.00643212;10;1011.25;0.00125559;0
564;13.9858;14;0.00244006;3;1088.44;0.000476316;0
564;14.987;15;0.0201316;4;1166.36;0.00392982;0
564;16.0008;16;0.0127005;12;1245.26;0.00247922;0
564;16.9837;17;0.0116216;6;1321.76;0.0022686;0
564;18.9972;19;0.00479597;11;1478.46;0.000936204;0
564;20.9833;21;0.00278552;8;1633.02;0.000543752;1
565;10.4147;-1;0.00261718;14;810.679;0.000510195;0
565;1;1;1;9;77.8401;0.194941;0
565;1.99846;2;0.284424;13;155.56;0.0554458;0
565;2.99837;3;0.486158;7;233.394;0.094772;0
565;3.99748;4;0.533909;16;311.165;0.104081;0
565;4.99795;5;0.535363;2;389.041;0.104364;0
565;5.99717;6;0.21695;17;466.82;0.0422925;0
565;6.99624;7;0.243262;0;544.589;0.0474218;0
565;7.99521;8;0.120014;15;622.349;0.0233956;0
565;8.99426;9;0.408071;19;700.115;0.0795497;0
565;9.99021;10;0.0502757;5;777.639;0.00980079;0
565;10.9917;11;0.161971;18;855.595;0.0315748;0
565;11.9898;12;0.0300748;1;933.284;0.0058628;0
565;12.9865;13;0.00650293;10;1010.87;0.00126769;0
565;13.9821;14;0.00233511;3;1088.37;0.000455208;0
565;14.9843;15;0.020216;4;1166.38;0.00394092;0
565;15.9922;16;0.0126362;12;1244.84;0.00246332;0
565;16.9815;17;0.0115767;6;1321.84;0.00225677;0
565;18.9896;19;0.00477575;11;1478.15;0.000930989;0
565;20.9761;21;0.00283343;8;1632.78;0.000552351;0
566;8.61288;-1;0.00508502;3;670.599;0.000990081;1
566;10.4221;-1;0.00260177;14;811.464;0.000506579;0
566;1;1;1;9;77.8601;0.194705;0
566;1.99802;2;0.284456;13;155.566;0.0553852;0
566;2.99706;3;0.486417;7;233.352;0.0947081;0
566;3.99644;4;0.533657;16;311.163;0.103906;0
566;4.99648;5;0.535056;2;389.026;0.104178;0
566;5.99512;6;0.217045;17;466.78;0.0422598;0
566;6.99541;7;0.24336;0;544.663;0.0473836;0
566;7.99416;8;0.119955;15;622.426;0.0233559;0
566;8.99189;9;0.408344;19;700.109;0.0795068;0
566;9.99133;10;0.0503748;5;777.926;0.00980824;0
566;10.9888;11;0.162109;18;855.587;0.0315636;0
566;11.9843;12;0.0301179;1;933.101;0.00586412;0
566;12.9903;13;0.00664253;10;1011.42;0.00129334;0
566;14.981;15;0.0202561;4;1166.42;0.00394397;0
566;15.9878;16;0.012559;12;1244.81;0.0024453;0
566;16.9763;17;0.0115984;6;1321.78;0.00225828;0
566;18.9863;19;0.00478365;11;1478.27;0.000931402;0
566;20.958;21;0.00286579;8;1631.79;0.000557986;0
567;8.63641;-1;0.00561036;3;672.298;0.00109053;0
567;7.58682;-1;0.00331778;14;590.593;0.000644906;1
567;1;1;1;9;77.8446;0.194378;0
567;1.99825;2;0.284644;13;155.553;0.0553286;0
567;2.99859;3;0.486331;7;233.424;0.0945323;0
567;3.99716;4;0.533607;16;311.158;0.103722;0
567;4.99754;5;0.535427;2;389.031;0.104075;0
567;5.99733;6;0.216579;17;466.86;0.0420983;0
567;6.99574;7;0.243802;0;544.581;0.0473898;0
567;7.99254;8;0.11919;15;622.176;0.023168;0
567;8.99444;9;0.409217;19;700.169;0.0795429;0
567;9.99476;10;0.0504318;5;778.039;0.00980285;0
567;10.9901;11;0.162371;18;855.519;0.0315615;0
567;11.9889;12;0.0302419;1;933.271;0.00587837;0
567;12.9846;13;0.00693539;10;1010.78;0.00134809;0
567;14.9845;15;0.0202522;4;1166.46;0.00393659;0
567;15.9915;16;0.0124952;12;1244.85;0.00242881;0
567;16.9794;17;0.0116358;6;1321.75;0.00226174;0
567;18.9907;19;0.00478445;11;1478.32;0.000929995;0
567;20.9763;21;0.00288575;8;1632.89;0.000560927;0
568;8.61233;-1;0.00646565;3;670.374;0.00125516;0
568;6.54898;-1;0.00396006;8;509.766;0.000768756;1
568;10.388;-1;0.00291988;11;808.594;0.000566828;1
568;7.55969;-1;0.00394838;14;588.438;0.000766487;0
568;1;1;1;9;77.8389;0.194127;0
568;2.00001;2;0.283868;13;155.679;0.0551066;0
568;2.99795;3;0.48679;7;233.357;0.0944991;0
568;3.99774;4;0.533464;16;311.18;0.10356;0
568;4.99757;5;0.535226;2;389.005;0.103902;0
568;5.9952;6;0.217173;17;466.66;0.0421592;0
568;6.99771;7;0.243619;0;544.694;0.047293;0
568;7.99159;8;0.119486;15;622.057;0.0231955;0
568;8.99476;9;0.409116;19;700.142;0.0794205;0
568;9.99893;10;0.0504666;5;778.306;0.00979694;0
568;10.9914;11;0.162462;18;855.559;0.0315382;0
568;11.9863;12;0.0301546;1;933.001;0.00585382;0
568;12.9909;13;0.00697217;10;1011.2;0.00135349;0
568;14.9871;15;0.0201864;4;1166.58;0.00391872;0
568;15.9911;16;0.0123614;12;1244.73;0.00239968;0
568;16.9817;17;0.0116472;6;1321.84;0.00226104;0
569;9.71064;-1;0.00273252;3;755.859;0.000529515;1
569;6.54904;-1;0.00442306;8;509.766;0.000857112;0
569;10.3128;-1;0.00346241;11;802.734;0.000670955;0
569;7.6029;-1;0.00230586;14;591.797;0.000446835;0
569;1;1;1;9;77.8383;0.193783;0
569;1.99828;2;0.285019;13;155.542;0.0552318;0
569;2.99881;3;0.485874;7;233.422;0.0941541;0
569;3.99893;4;0.53314;16;311.27;0.103313;0
569;4.99636;5;0.534468;2;388.908;0.103571;0
569;5.99435;6;0.216917;17;466.59;0.0420349;0
569;6.99838;7;0.243248;0;544.742;0.0471372;0
569;7.99076;8;0.119933;15;621.987;0.023241;0
569;8.99444;9;0.408804;19;700.112;0.0792192;0
569;10.0091;10;0.0496341;5;779.09;0.00961824;0
569;10.9911;11;0.162401;18;855.531;0.0314706;0
569;11.9857;12;0.0299956;1;932.947;0.00581264;0
569;12.9902;13;0.00710155;10;1011.13;0.00137616;0
569;14.9872;15;0.0200693;4;1166.58;0.0038891;0
569;15.9913;16;0.0122334;12;1244.74;0.00237063;0
569;16.9813;17;0.011702;6;1321.8;0.00226764;0
570;9.68032;-1;0.00353998;3;753.373;0.000684141;0
570;6.47485;-1;0.00565873;8;503.906;0.00109361;0
570;0.225867;-1;0.00476673;11;17.5781;0.000921224;1
570;7.60418;-1;0.00237599;14;591.797;0.000459187;0
570;1;1;1;9;77.8252;0.193261;0
570;1.99483;2;0.287892;13;155.248;0.0556383;0
570;2.99827;3;0.484972;7;233.341;0.0937262;0
570;4.00108;4;0.531983;16;311.385;0.102812;0
570;4.99517;5;0.532351;2;388.75;0.102883;0
570;5.99531;6;0.215753;17;466.586;0.0416966;0
570;6.99958;7;0.242411;0;544.744;0.0468485;0
570;7.99432;8;0.120511;15;622.16;0.0232901;0
570;8.99499;9;0.408041;19;700.037;0.0788585;0
570;10.0149;10;0.0496992;5;779.41;0.00960492;0
570;10.9933;11;0.162092;18;855.556;0.031326;0
570;11.9917;12;0.0296904;1;933.257;0.005738;0
570;12.9832;13;0.00714713;10;1010.42;0.00138126;0
570;14.9894;15;0.0198915;4;1166.55;0.00384426;0
570;15.9938;16;0.0120592;12;1244.72;0.00233058;0
570;16.9856;17;0.0117156;6;1321.91;0.00226417;0
571;10.3574;-1;0.00594886;3;805.767;0.00114369;1
571;6.47728;-1;0.00523412;8;503.906;0.00100628;0
571;7.53172;-1;0.00638221;14;585.938;0.001227;0
571;1;1;1;9;77.796;0.192253;0
571;1.9921;2;0.291282;13;154.978;0.0559999;0
571;2.99942;3;0.483732;7;233.343;0.092999;0
571;4.00296;4;0.529751;16;311.414;0.101846;0
571;4.99447;5;0.529139;2;388.55;0.101729;0
571;6.00055;6;0.212791;17;466.819;0.0409097;0
571;7.00303;7;0.241474;0;544.808;0.0464242;0
571;7.99991;8;0.121302;15;622.361;0.0233207;0
571;8.9967;9;0.40713;19;699.908;0.0782721;0
571;10.0192;10;0.0496846;5;779.457;0.00955204;0
571;10.9967;11;0.161671;18;855.497;0.0310818;0
571;12.0147;12;0.0284043;1;934.692;0.00546082;0
571;13.01;13;0.00708726;10;1012.12;0.00136255;0
571;14.9956;15;0.0196977;4;1166.6;0.00378695;0
571;16.0011;16;0.0119174;12;1244.82;0.00229117;0
571;16.995;17;0.0117254;6;1322.14;0.00225425;0
571;18.9953;19;0.00471889;11;1477.76;0.000907223;1
572;0.602796;-1;0.0108841;3;46.875;0.00207456;1
572;2.71258;-1;0.00738067;8;210.938;0.00140679;1
572;11.3233;-1;0.00283157;10;880.529;0.00053971;1
572;9.55624;-1;0.00645898;11;743.118;0.00123111;1
572;7.528;-1;0.00954188;14;585.397;0.00181873;0
572;1;1;1;9;77.7626;0.190605;0
572;1.99193;2;0.289088;13;154.898;0.0551015;0
572;3.00112;3;0.482952;7;233.375;0.0920528;0
572;4.00377;4;0.526953;16;311.344;0.10044;0
572;4.99507;5;0.525859;2;388.43;0.100231;0
572;6.00335;6;0.210463;17;466.836;0.0401153;0
572;7.00674;7;0.240208;0;544.862;0.0457847;0
572;8.00157;8;0.121649;15;622.223;0.0231868;0
572;8.99888;9;0.4063;19;699.776;0.0774427;0
572;10.0166;10;0.0497972;5;778.916;0.00949157;0
572;11.002;11;0.161084;18;855.542;0.0307034;0
572;12.0041;12;0.0287544;1;933.467;0.00548072;0
572;15.0014;15;0.019473;4;1166.55;0.00371165;0
572;16.0066;16;0.0117437;12;1244.71;0.0022384;0
572;17.0031;17;0.0118007;6;1322.21;0.00224926;0
573;0.528139;-1;0.0206738;3;41.0156;0.00388691;0
573;2.71614;-1;0.0103247;8;210.938;0.00194116;0
573;3.68514;-1;0.0253324;11;286.19;0.00476278;1
573;7.51948;-1;0.0133691;14;583.968;0.00251354;0
573;1;1;1;9;77.6606;0.188011;0
573;1.99035;2;0.291728;13;154.572;0.0548481;0
573;3.00532;3;0.481723;7;233.395;0.0905693;0
573;4.00927;4;0.524497;16;311.362;0.0986115;0
573;5.00011;5;0.522568;2;388.312;0.0982487;0
573;6.01091;6;0.208897;17;466.811;0.0392751;0
573;7.01764;7;0.239016;0;544.995;0.0449377;0
573;8.00865;8;0.121585;15;621.957;0.0228593;0
573;9.00867;9;0.405598;19;699.619;0.076257;0
573;10.0331;10;0.0497997;5;779.175;0.0093629;0
573;11.2842;11;0.00530677;10;876.34;0.000997734;0
573;11.0161;11;0.16042;18;855.517;0.0301608;0
573;12.025;12;0.0282345;1;933.872;0.00530841;0
573;15.0205;15;0.0192426;4;1166.5;0.00361783;0
573;16.0269;16;0.0116093;12;1244.66;0.00218268;0
573;17.0268;17;0.0118891;6;1322.31;0.00223528;0
574;0.67961;-1;0.0381947;3;52.7344;0.00704878;0
574;2.71844;-1;0.0159029;8;210.938;0.00293486;0
574;3.17151;-1;0.0272787;10;246.094;0.00503423;1
574;9.36351;-1;0.017092;11;726.562;0.0031543;1
574;6.38537;-1;0.0113369;14;495.473;0.00209222;1
574;1;1;1;9;77.5951;0.184548;0
574;1.99015;2;0.295164;13;154.426;0.054472;0
574;3.00869;3;0.479229;7;233.46;0.088441;0
574;4.01401;4;0.522129;16;311.467;0.0963581;0
574;5.00208;5;0.518732;2;388.136;0.0957312;0
574;6.01534;6;0.206534;17;466.761;0.0381155;0
574;7.02484;7;0.236988;0;545.093;0.0437358;0
574;8.01519;8;0.121559;15;621.939;0.0224336;0
574;9.01468;9;0.405097;19;699.495;0.07476;0
574;10.0542;10;0.0496627;5;780.155;0.00916518;0
574;11.0247;11;0.159722;18;855.46;0.0294764;0
574;12.0594;12;0.0276884;1;935.751;0.00510985;0
574;15.0333;15;0.0189859;4;1166.51;0.00350382;0
574;16.0523;16;0.0113763;12;1245.58;0.00209949;0
574;17.0443;17;0.0119526;6;1322.55;0.00220584;0
575;0.453383;-1;0.0297484;3;35.1562;0.00536085;0
575;4.6295;-1;0.0648342;6;358.982;0.0116836;1
575;2.56917;-1;0.022999;8;199.219;0.00414457;0
575;3.17368;-1;0.0414104;10;246.094;0.00746243;0
575;9.36991;-1;0.0236155;11;726.562;0.00425567;0
575;5.36926;-1;0.0455392;12;416.344;0.00820646;1
575;6.48038;-1;0.0139731;14;502.503;0.00251805;0
575;1;1;1;9;77.5421;0.180207;0
575;1.98884;2;0.299026;13;154.219;0.0538865;0
575;3.00986;3;0.475469;7;233.391;0.0856827;0
575;4.01573;4;0.5182;16;311.388;0.0933831;0
575;5.00465;5;0.512994;2;388.071;0.092445;0
575;6.02223;6;0.20291;17;466.977;0.0365657;0
575;7.03045;7;0.234955;0;545.156;0.0423405;0
575;8.02066;8;0.121995;15;621.939;0.0219843;0
575;9.0188;9;0.404141;19;699.337;0.0728288;0
575;10.0576;10;0.0498472;5;779.891;0.0089828;0
575;11.0326;11;0.158565;18;855.493;0.0285745;0
575;12.0757;12;0.0273255;1;936.373;0.00492425;0
575;15.0439;15;0.0187127;4;1166.53;0.00337215;0
576;8.69539;-1;0.0433552;3;673.828;0.00757814;1
576;4.64761;-1;0.0822295;6;360.155;0.0143731;0
576;2.64642;-1;0.0340466;8;205.078;0.00595107;0
576;7.53586;-1;0.0274922;10;583.973;0.00480542;1
576;9.3759;-1;0.0306755;11;726.562;0.00536183;0
576;5.49556;-1;0.0448608;12;425.865;0.0078413;0
576;6.20019;-1;0.0262925;14;480.469;0.00459572;1
576;1;1;1;9;77.4926;0.174792;0
576;1.98726;2;0.304507;13;153.998;0.0532254;0
576;3.01472;3;0.47549;7;233.618;0.0831118;0
576;4.01853;4;0.513571;16;311.406;0.0897681;0
576;5.0048;5;0.507798;2;387.835;0.088759;0
576;6.02516;6;0.197606;17;466.905;0.03454;0
576;7.03594;7;0.232752;0;545.233;0.0406832;0
576;8.0291;8;0.122305;15;622.195;0.0213779;0
576;9.02264;9;0.403379;19;699.187;0.0705075;0
576;10.0569;10;0.0501272;5;779.337;0.00876184;0
576;11.0391;11;0.157335;18;855.452;0.0275008;0
576;12.0854;12;0.0272871;1;936.525;0.00476957;0
576;15.053;15;0.0184606;4;1166.49;0.00322677;0
577;8.69454;-1;0.0536563;3;673.828;0.00902505;0
577;4.70623;-1;0.0948003;6;364.733;0.0159455;0
577;5.21673;-1;0.118246;8;404.297;0.0198892;1
577;7.53784;-1;0.0317456;10;584.184;0.00533963;0
577;0.604838;-1;0.0695837;12;46.875;0.011704;1
577;9.62782;-1;0.0161192;14;746.157;0.00271126;1
577;1;1;1;9;77.5001;0.168201;0
577;1.98169;2;0.309551;13;153.581;0.0520668;0
577;3.01503;3;0.474467;7;233.665;0.0798059;0
577;4.01806;4;0.509234;16;311.4;0.0856536;0
577;5.0023;5;0.501258;2;387.679;0.084312;0
577;6.02608;6;0.196894;17;467.022;0.0331178;0
577;7.03691;7;0.2299;0;545.361;0.0386694;0
577;8.02485;8;0.121701;15;621.927;0.0204702;0
577;9.22378;9;0.0771347;11;714.844;0.0129741;0
577;9.02017;9;0.402836;19;699.064;0.0677574;0
577;10.0572;10;0.0501446;5;779.433;0.00843438;0
577;11.0388;11;0.155917;18;855.508;0.0262254;0
577;12.0868;12;0.0272865;1;936.725;0.00458961;0
577;15.0513;15;0.0182163;4;1166.48;0.003064;0
578;8.73588;-1;0.0623215;3;676.377;0.0100271;0
578;1.21085;-1;0.205392;4;93.75;0.0330463;1
578;2.62281;-1;0.052893;6;203.072;0.00851014;1
578;5.22178;-1;0.144254;8;404.297;0.0232095;0
578;7.56416;-1;0.0353002;10;585.656;0.00567957;0
578;0.605423;-1;0.0836715;12;46.875;0.0134622;0
578;9.64098;-1;0.0191661;14;746.455;0.0030837;0
578;1;1;1;9;77.4252;0.160894;0
578;1.98149;2;0.313833;13;153.417;0.0504938;0
578;3.01994;3;0.470747;7;233.819;0.0757402;0
578;4.02158;4;0.503403;16;311.371;0.0809943;0
578;5.005;5;0.495178;2;387.513;0.0796709;0
578;5.99696;6;0.195027;17;464.316;0.0313786;0
578;7.04648;7;0.226505;0;545.575;0.0364432;0
578;8.03141;8;0.121036;15;621.834;0.019474;0
578;9.23271;9;0.0946426;11;714.844;0.0152274;0
578;9.02872;9;0.399988;19;699.05;0.0643555;0
578;10.0761;10;0.0500891;5;780.141;0.00805901;0
578;11.0489;11;0.154078;18;855.467;0.0247901;0
578;12.1017;12;0.027148;1;936.977;0.00436794;0
579;1.30796;-1;0.178473;4;101.229;0.0271636;0
579;2.70937;-1;0.0764732;6;209.69;0.0116392;0
579;9.60219;-1;0.0247593;14;743.155;0.00376837;0
579;1;1;1;9;77.3943;0.1522;0
579;1.97714;2;0.318724;13;153.019;0.0485099;0
579;3.02202;3;0.469074;7;233.887;0.0713931;0
579;4.02487;4;0.498535;16;311.502;0.075877;0
579;5.00353;5;0.486858;2;387.245;0.0740998;0
579;6.03605;6;0.189581;17;467.156;0.0288542;0
579;7.05015;7;0.223017;0;545.641;0.0339432;0
579;8.03878;8;0.120952;15;622.156;0.0184089;0
579;8.74897;9;0.076216;3;677.12;0.0116001;0
579;9.03234;9;0.396973;19;699.051;0.0604193;0
579;10.0825;10;0.0506581;5;780.327;0.00771016;0
579;11.2805;11;0.0380628;10;873.047;0.00579316;1
579;11.0535;11;0.152634;18;855.474;0.0232309;0
579;12.1181;12;0.0269235;1;937.869;0.00409775;0
579;15.0719;15;0.0177178;8;1166.48;0.00269664;1
579;16.1042;16;0.010922;12;1246.37;0.00166233;1
579;17.1005;17;0.0124919;11;1323.48;0.00190127;1
580;0.680941;-1;0.146663;3;52.7344;0.0210094;1
580;1.21056;-1;0.31275;4;93.75;0.0448014;0
580;2.70965;-1;0.0908656;6;209.844;0.0130165;0
580;7.46105;-1;0.049946;11;577.809;0.00715475;1
580;0.466947;-1;0.0630872;12;36.162;0.00903722;1
580;1;1;1;9;77.4434;0.14325;0
580;1.97284;2;0.323784;13;152.784;0.046382;0
580;3.01948;3;0.464603;7;233.839;0.0665543;0
580;4.02334;4;0.490591;16;311.581;0.070277;0
580;4.99729;5;0.476639;2;387.007;0.0682783;0
580;6.03341;6;0.184501;17;467.248;0.0264297;0
580;7.04891;7;0.218705;0;545.892;0.0313294;0
580;8.03706;8;0.119856;15;622.417;0.0171694;0
580;9.02171;9;0.398189;19;698.672;0.0570405;0
580;10.0711;10;0.0507188;5;779.94;0.00726545;0
580;11.2737;11;0.0428373;10;873.076;0.00613643;0
580;10.8194;11;0.045063;14;837.891;0.00645526;1
580;11.0586;11;0.145696;18;856.419;0.0208709;0
580;12.1178;12;0.026895;1;938.444;0.0038527;0
580;15.0628;15;0.0174423;8;1166.51;0.0024986;0
581;0.667705;-1;0.15968;3;51.5875;0.0211332;0
581;4.55755;-1;0.13695;4;352.121;0.0181249;1
581;2.80603;-1;0.174639;6;216.797;0.023113;0
581;7.40877;-1;0.0629867;11;572.409;0.0083361;0
581;5.47142;-1;0.0905972;12;422.728;0.0119903;1
581;9.45546;-1;0.0527101;14;730.538;0.00697602;1
581;1;1;1;9;77.261;0.132347;0
581;1.97912;2;0.331161;13;152.909;0.0438282;0
581;3.04194;3;0.444849;7;235.023;0.0588744;0
581;4.0306;4;0.483273;16;311.408;0.0639597;0
581;5.00596;5;0.469614;2;386.765;0.062152;0
581;6.0512;6;0.180454;17;467.522;0.0238826;0
581;7.06958;7;0.217592;0;546.203;0.0287976;0
581;8.09276;8;0.120919;15;625.254;0.0160033;0
581;9.0423;9;0.399636;19;698.617;0.0528906;0
581;10.0906;10;0.0516088;5;779.612;0.00683026;0
581;11.3;11;0.0524862;10;873.047;0.00694639;0
581;11.0736;11;0.148909;18;855.56;0.0197076;0
581;12.1421;12;0.0272394;1;938.107;0.00360505;0
581;15.1003;15;0.0173412;8;1166.66;0.00229505;0
582;0.750448;-1;0.291233;3;58.5938;0.034681;0
582;4.48617;-1;0.158655;4;350.272;0.0188932;0
582;1.40903;-1;0.205436;8;110.015;0.0244641;1
582;7.41551;-1;0.0615834;11;578.991;0.00733356;0
582;5.41141;-1;0.102785;12;422.514;0.01224;0
582;8.59425;-1;0.0915197;14;671.025;0.0108985;1
582;1;1;1;9;78.0783;0.119083;0
582;1.9596;2;0.342095;13;153.003;0.0407379;0
582;2.9996;3;0.467151;7;234.204;0.05563;0
582;3.90233;4;0.355447;1;304.688;0.0423278;1
582;4.07413;4;0.43246;16;318.102;0.0514988;0
582;4.95047;5;0.46959;2;386.524;0.0559204;0
582;5.87547;6;0.152766;10;458.747;0.0181919;1
582;6.04855;6;0.149889;17;472.261;0.0178493;0
582;7.11055;7;0.169206;0;555.18;0.0201497;0
582;6.92532;7;0.147645;6;540.718;0.0175821;1
582;7.97231;8;0.120987;15;622.465;0.0144075;0
582;8.9441;9;0.407176;19;698.341;0.0484879;0
582;9.98331;10;0.0531603;5;779.48;0.00633051;0
582;10.9572;11;0.148824;18;855.523;0.0177225;0
583;0.75179;-1;0.332398;3;58.5938;0.036228;0
583;2.55859;-1;0.0959689;4;199.414;0.0104596;1
583;9.39072;-1;0.0655247;6;731.903;0.00714153;1
583;1.42299;-1;0.224288;8;110.906;0.0244451;0
583;7.42838;-1;0.0666364;11;578.96;0.00726269;0
583;5.4788;-1;0.102783;12;427.012;0.0112023;0
583;8.70104;-1;0.142635;14;678.15;0.0155458;0
583;1;1;1;9;77.939;0.10899;0
583;1.95812;2;0.34436;13;152.614;0.0375317;0
583;3.00827;3;0.457748;7;234.462;0.0498899;0
583;3.93765;4;0.392486;1;306.896;0.042777;0
583;4.11697;4;0.400268;16;320.873;0.0436252;0
583;4.95424;5;0.456919;2;386.128;0.0497995;0
583;5.8852;6;0.150057;10;458.686;0.0163547;0
583;6.06487;6;0.149858;17;472.69;0.016333;0
583;7.05702;7;0.219722;0;550.017;0.0239474;0
583;8.03029;8;0.123626;15;625.873;0.013474;0
583;8.96713;9;0.397379;19;698.889;0.0433103;0
583;10.0113;10;0.053045;5;780.27;0.00578136;0
583;10.9756;11;0.1449;18;855.423;0.0157926;0
584;0.536301;-1;0.141271;3;41.5201;0.0139087;0
584;2.51661;-1;0.0979647;4;194.834;0.009645;0
584;9.51802;-1;0.0598894;6;736.88;0.00589634;0
584;1.50367;-1;0.230512;8;116.413;0.0226948;0
584;11.6164;-1;0.0216409;11;899.336;0.00213063;1
584;1;1;1;9;77.4194;0.0984538;0
584;1.96141;2;0.348633;13;151.851;0.0343243;0
584;3.0323;3;0.449169;7;234.759;0.0442224;0
584;3.96111;4;0.480531;1;306.667;0.0473101;0
584;4.09134;4;0.540815;16;316.75;0.0532452;0
584;4.98243;5;0.441501;2;385.737;0.0434674;0
584;6.03953;6;0.168621;17;467.577;0.0166014;0
584;7.10595;7;0.215906;0;550.139;0.0212568;0
584;8.09128;8;0.123853;15;626.423;0.0121938;0
584;9.01942;9;0.396258;19;698.279;0.0390131;0
