#seq, freq_ratio, harmonic, amp_ratio, tracknum, f, amp, newflag, env, pitch,note
969,5.49208,-1,0.0932639,1,316.08,1.50187e-05,0,23.4573,0,87.3354
969,1,1,1,2,57.5519,0.000161035,0,23.4573,0,87.3354
969,11.1021,11,0.0527298,3,638.947,8.49134e-06,0,23.4573,0,87.3354
969,4.83323,-1,0.0223344,4,278.162,3.59662e-06,0,23.4573,0,87.3354
969,16.0854,16,0.0249779,5,925.744,4.02231e-06,0,23.4573,0,87.3354
969,6.31656,-1,0.170713,6,363.53,2.74907e-05,0,23.4573,0,87.3354
969,8.34151,-1,0.0495704,7,480.07,7.98256e-06,0,23.4573,0,87.3354
969,8.88381,9,0.0350017,8,511.28,5.63649e-06,0,23.4573,0,87.3354
969,13.7702,14,0.0485339,9,792.5,7.81565e-06,0,23.4573,0,87.3354
969,2.3429,-1,0.217599,10,134.839,3.50411e-05,0,23.4573,0,87.3354
969,9.44062,-1,0.0690461,11,543.326,1.11188e-05,0,23.4573,0,87.3354
969,3.11148,-1,0.212858,12,179.071,3.42775e-05,0,23.4573,0,87.3354
969,4.47156,-1,0.0831859,13,257.347,1.33958e-05,0,23.4573,0,87.3354
969,11.6034,-1,0.0292007,14,667.799,4.70233e-06,0,23.4573,0,87.3354
969,0.583661,-1,0.533215,15,33.5908,8.58661e-05,0,23.4573,0,87.3354
969,1.70883,-1,0.0597009,16,98.3467,9.61392e-06,0,23.4573,0,87.3354
969,7.81688,8,0.0304124,17,449.876,4.89746e-06,0,23.4573,0,87.3354
969,7.10212,7,0.0849899,18,408.74,1.36863e-05,0,23.4573,0,87.3354
969,2.80065,-1,0.202025,19,161.183,3.25331e-05,0,23.4573,0,87.3354
970,3.94625,4,0.137539,0,224.828,2.19819e-05,0,23.3421,0,87.3354
970,5.54192,-1,0.0929881,1,315.738,1.48616e-05,0,23.3421,0,87.3354
970,1,1,1,2,56.9727,0.000159823,0,23.3421,0,87.3354
970,11.2118,11,0.0490919,3,638.768,7.846e-06,0,23.3421,0,87.3354
970,4.87654,5,0.0210731,4,277.829,3.36797e-06,0,23.3421,0,87.3354
970,16.2587,16,0.024067,5,926.301,3.84646e-06,0,23.3421,0,87.3354
970,6.37216,-1,0.17148,6,363.039,2.74065e-05,0,23.3421,0,87.3354
970,8.41513,-1,0.0508581,7,479.433,8.12828e-06,0,23.3421,0,87.3354
970,9.0027,9,0.0356553,8,512.908,5.69853e-06,0,23.3421,0,87.3354
970,13.9108,14,0.0507757,9,792.537,8.11512e-06,0,23.3421,0,87.3354
970,2.38044,-1,0.20135,10,135.62,3.21803e-05,0,23.3421,0,87.3354
970,9.53951,-1,0.0702995,11,543.492,1.12355e-05,0,23.3421,0,87.3354
970,3.12861,-1,0.202798,12,178.246,3.24118e-05,0,23.3421,0,87.3354
970,4.51182,-1,0.0823057,13,257.051,1.31543e-05,0,23.3421,0,87.3354
970,11.7346,12,0.0270967,14,668.549,4.33067e-06,0,23.3421,0,87.3354
970,0.599482,-1,0.525448,15,34.1541,8.39786e-05,0,23.3421,0,87.3354
970,1.76902,-1,0.061329,16,100.786,9.80177e-06,0,23.3421,0,87.3354
970,7.88785,8,0.0309236,17,449.392,4.9423e-06,0,23.3421,0,87.3354
970,7.18129,7,0.0861841,18,409.137,1.37742e-05,0,23.3421,0,87.3354
970,2.82355,-1,0.203336,19,160.865,3.24978e-05,0,23.3421,0,87.3354
971,3.95164,4,0.126519,0,225.255,2.03543e-05,0,23.2239,0,87.3354
971,5.53842,-1,0.0906991,1,315.706,1.45916e-05,0,23.2239,0,87.3354
971,1,1,1,2,57.0028,0.000160879,0,23.2239,0,87.3354
971,11.2036,11,0.0445368,3,638.637,7.16506e-06,0,23.2239,0,87.3354
971,4.83445,-1,0.0225677,4,275.577,3.63068e-06,0,23.2239,0,87.3354
971,1.29814,-1,0.25513,5,73.9975,4.10452e-05,1,23.2239,0,87.3354
971,6.36448,-1,0.168132,6,362.793,2.70489e-05,0,23.2239,0,87.3354
971,8.39217,-1,0.0515275,7,478.377,8.28971e-06,0,23.2239,0,87.3354
971,9.01245,9,0.035058,8,513.735,5.64011e-06,0,23.2239,0,87.3354
971,13.901,14,0.051937,9,792.397,8.3556e-06,0,23.2239,0,87.3354
971,2.43022,-1,0.185991,10,138.529,2.99222e-05,0,23.2239,0,87.3354
971,9.54087,-1,0.0700572,11,543.856,1.12708e-05,0,23.2239,0,87.3354
971,3.12899,-1,0.189498,12,178.361,3.04863e-05,0,23.2239,0,87.3354
971,4.46488,-1,0.079822,13,254.511,1.28417e-05,0,23.2239,0,87.3354
971,11.7475,12,0.0248228,14,669.639,3.99348e-06,0,23.2239,0,87.3354
971,1.84181,-1,0.0903217,15,104.988,1.45309e-05,1,23.2239,0,87.3354
971,2.09404,-1,0.153492,16,119.366,2.46937e-05,0,23.2239,0,87.3354
971,7.8737,8,0.031259,17,448.823,5.02893e-06,0,23.2239,0,87.3354
971,7.1899,7,0.0851625,18,409.845,1.37009e-05,0,23.2239,0,87.3354
971,2.79236,-1,0.208714,19,159.172,3.35778e-05,0,23.2239,0,87.3354
972,3.96623,4,0.126103,0,225.751,1.99614e-05,0,23.1134,0,87.3354
972,5.55391,-1,0.0895899,1,316.119,1.41816e-05,0,23.1134,0,87.3354
972,1,1,1,2,56.9183,0.000158295,0,23.1134,0,87.3354
972,11.2277,11,0.0413003,3,639.061,6.53762e-06,0,23.1134,0,87.3354
972,0.298168,-1,0.391597,4,16.9712,6.19878e-05,1,23.1134,0,87.3354
972,1.30604,-1,0.239719,5,74.3378,3.79464e-05,0,23.1134,0,87.3354
972,6.36758,-1,0.167375,6,362.432,2.64946e-05,0,23.1134,0,87.3354
972,8.40343,-1,0.0537517,7,478.309,8.50862e-06,0,23.1134,0,87.3354
972,9.04908,9,0.0348674,8,515.058,5.51933e-06,0,23.1134,0,87.3354
972,13.919,14,0.0539944,9,792.247,8.54704e-06,0,23.1134,0,87.3354
972,2.39748,-1,0.195714,10,136.46,3.09805e-05,0,23.1134,0,87.3354
972,9.5596,-1,0.0713945,11,544.117,1.13014e-05,0,23.1134,0,87.3354
972,3.1168,-1,0.187024,12,177.403,2.9605e-05,0,23.1134,0,87.3354
972,4.45484,-1,0.077679,13,253.562,1.22962e-05,0,23.1134,0,87.3354
972,10.1766,10,0.0250325,14,579.238,3.96251e-06,1,23.1134,0,87.3354
972,1.93847,-1,0.121338,15,110.334,1.92071e-05,0,23.1134,0,87.3354
972,2.11055,-1,0.177457,16,120.129,2.80906e-05,0,23.1134,0,87.3354
972,7.88826,8,0.0322523,17,448.986,5.10537e-06,0,23.1134,0,87.3354
972,7.21102,-1,0.0858131,18,410.439,1.35838e-05,0,23.1134,0,87.3354
972,2.82462,-1,0.225089,19,160.772,3.56305e-05,0,23.1134,0,87.3354
973,3.98385,4,0.129444,0,225.57,2.01605e-05,0,23.0138,0,87.3354
973,5.58852,-1,0.0876995,1,316.428,1.3659e-05,0,23.0138,0,87.3354
973,1,1,1,2,56.6211,0.000155748,0,23.0138,0,87.3354
973,11.2878,11,0.0375784,3,639.128,5.85275e-06,0,23.0138,0,87.3354
973,0.272173,-1,0.384334,4,15.4108,5.98591e-05,0,23.0138,0,87.3354
973,1.33016,-1,0.21571,5,75.3155,3.35963e-05,0,23.0138,0,87.3354
973,6.39606,-1,0.165437,6,362.152,2.57665e-05,0,23.0138,0,87.3354
973,8.43067,-1,0.0553455,7,477.354,8.61994e-06,0,23.0138,0,87.3354
973,9.11499,9,0.0346591,8,516.101,5.39807e-06,0,23.0138,0,87.3354
973,13.9899,14,0.0558886,9,792.125,8.70451e-06,0,23.0138,0,87.3354
973,2.38835,-1,0.207849,10,135.231,3.2372e-05,0,23.0138,0,87.3354
973,9.61112,-1,0.073243,11,544.193,1.14074e-05,0,23.0138,0,87.3354
973,3.0763,3,0.204552,12,174.184,3.18584e-05,0,23.0138,0,87.3354
973,4.48484,-1,0.0755331,13,253.937,1.17641e-05,0,23.0138,0,87.3354
973,10.2288,10,0.0279228,14,579.166,4.34891e-06,0,23.0138,0,87.3354
973,1.96257,2,0.139235,15,111.123,2.16855e-05,0,23.0138,0,87.3354
973,2.13341,-1,0.194425,16,120.796,3.02812e-05,0,23.0138,0,87.3354
973,7.94717,8,0.0331109,17,449.978,5.15694e-06,0,23.0138,0,87.3354
973,7.25565,-1,0.085965,18,410.823,1.33889e-05,0,23.0138,0,87.3354
973,2.90288,-1,0.297003,19,164.364,4.62575e-05,0,23.0138,0,87.3354
974,3.99869,4,0.133856,0,225.494,2.039e-05,0,22.9281,0,87.3354
974,5.61306,-1,0.0851237,1,316.532,1.29667e-05,0,22.9281,0,87.3354
974,1,1,1,2,56.392,0.000152328,0,22.9281,0,87.3354
974,11.3236,-1,0.0343016,3,638.561,5.2251e-06,0,22.9281,0,87.3354
974,0.227977,-1,0.421572,4,12.8561,6.42173e-05,0,22.9281,0,87.3354
974,1.3763,-1,0.200117,5,77.6126,3.04835e-05,0,22.9281,0,87.3354
974,6.41827,-1,0.163744,6,361.939,2.49427e-05,0,22.9281,0,87.3354
974,8.43615,-1,0.0587477,7,475.732,8.94892e-06,0,22.9281,0,87.3354
974,9.17424,9,0.0349319,8,517.354,5.3211e-06,0,22.9281,0,87.3354
974,14.0471,14,0.0580502,9,792.147,8.84266e-06,0,22.9281,0,87.3354
974,2.41933,-1,0.197191,10,136.431,3.00377e-05,0,22.9281,0,87.3354
974,9.64823,-1,0.0760866,11,544.083,1.15901e-05,0,22.9281,0,87.3354
974,3.0927,-1,0.189897,12,174.404,2.89266e-05,0,22.9281,0,87.3354
974,4.51861,-1,0.0744392,13,254.814,1.13392e-05,0,22.9281,0,87.3354
974,10.2237,10,0.02903,14,576.536,4.42208e-06,0,22.9281,0,87.3354
974,25.8841,26,0.0291394,15,1459.66,4.43875e-06,1,22.9281,0,87.3354
974,2.14315,-1,0.158781,16,120.857,2.41868e-05,0,22.9281,0,87.3354
974,8.0237,8,0.0357002,17,452.473,5.43814e-06,0,22.9281,0,87.3354
974,7.28755,-1,0.0860978,18,410.96,1.31151e-05,0,22.9281,0,87.3354
974,2.9273,3,0.308026,19,165.076,4.6921e-05,0,22.9281,0,87.3354
975,3.99428,4,0.139688,0,225.8,2.09165e-05,0,22.8678,0,87.3354
975,5.59692,-1,0.0806705,1,316.399,1.20794e-05,0,22.8678,0,87.3354
975,1,1,1,2,56.5309,0.000149738,0,22.8678,0,87.3354
975,11.2881,11,0.031244,3,638.129,4.67841e-06,0,22.8678,0,87.3354
975,0.225196,-1,0.412363,4,12.7305,6.17463e-05,0,22.8678,0,87.3354
975,1.38277,-1,0.200412,5,78.1695,3.00092e-05,0,22.8678,0,87.3354
975,6.40121,-1,0.160711,6,361.866,2.40645e-05,0,22.8678,0,87.3354
975,8.38883,-1,0.0645239,7,474.228,9.66167e-06,0,22.8678,0,87.3354
975,9.16429,9,0.0342996,8,518.066,5.13594e-06,0,22.8678,0,87.3354
975,14.0148,14,0.0599168,9,792.267,8.9718e-06,0,22.8678,0,87.3354
975,2.43642,-1,0.193748,10,137.733,2.90114e-05,0,22.8678,0,87.3354
975,9.61864,-1,0.0792006,11,543.751,1.18593e-05,0,22.8678,0,87.3354
975,3.62772,-1,0.0628993,12,205.078,9.4184e-06,1,22.8678,0,87.3354
975,4.53224,-1,0.0749636,13,256.212,1.12249e-05,0,22.8678,0,87.3354
975,10.1918,10,0.0312519,14,576.154,4.67959e-06,0,22.8678,0,87.3354
975,25.8276,26,0.0321904,15,1460.06,4.82011e-06,0,22.8678,0,87.3354
975,2.09974,-1,0.162128,16,118.701,2.42766e-05,0,22.8678,0,87.3354
975,8.04681,8,0.042614,17,454.894,6.38092e-06,0,22.8678,0,87.3354
975,7.26821,-1,0.0852835,18,410.878,1.27702e-05,0,22.8678,0,87.3354
975,2.99383,3,0.287894,19,169.244,4.31085e-05,0,22.8678,0,87.3354
976,3.92534,4,0.159834,0,223.726,2.38368e-05,0,22.8508,0,87.3354
976,5.43386,-1,0.0638952,1,309.704,9.529e-06,0,22.8508,0,87.3354
976,1,1,1,2,56.9953,0.000149135,0,22.8508,0,87.3354
976,11.1865,11,0.028505,3,637.575,4.25109e-06,0,22.8508,0,87.3354
976,0.256319,-4,0.314947,4,14.609,4.69695e-05,0,22.8508,0,87.3354
976,1.32658,-1,0.209945,5,75.6089,3.13101e-05,0,22.8508,0,87.3354
976,6.35177,-1,0.155209,6,362.021,2.31471e-05,0,22.8508,0,87.3354
976,8.31018,-1,0.0685471,7,473.641,1.02228e-05,0,22.8508,0,87.3354
976,5.55935,-1,0.0881235,8,316.857,1.31423e-05,1,22.8508,0,87.3354
976,13.9046,14,0.0610905,9,792.496,9.11072e-06,0,22.8508,0,87.3354
976,2.40267,-1,0.213211,10,136.941,3.17972e-05,0,22.8508,0,87.3354
976,9.50925,-1,0.0955113,11,541.983,1.42441e-05,0,22.8508,0,87.3354
976,3.70096,-1,0.0522241,12,210.938,7.78843e-06,0,22.8508,0,87.3354
976,4.44648,-1,0.0680287,13,253.429,1.01454e-05,0,22.8508,0,87.3354
976,10.1704,10,0.0349107,14,579.664,5.20641e-06,0,22.8508,0,87.3354
976,9.36433,-1,0.0348273,15,533.723,5.19397e-06,1,22.8508,0,87.3354
976,2.12393,-1,0.18435,16,121.054,2.74929e-05,0,22.8508,0,87.3354
976,8.00016,8,0.0484417,17,455.971,7.22434e-06,0,22.8508,0,87.3354
976,7.20527,-1,0.0826873,18,410.667,1.23316e-05,0,22.8508,0,87.3354
976,2.96693,3,0.310667,19,169.101,4.63313e-05,0,22.8508,0,87.3354
977,3.8955,4,0.171973,0,223.743,2.55804e-05,0,22.887,0,87.3354
977,5.33324,-1,0.0582966,1,306.321,8.67139e-06,0,22.887,0,87.3354
977,1,1,1,2,57.4363,0.000148746,0,22.887,0,87.3354
977,11.0774,11,0.0270511,3,636.242,4.02374e-06,0,22.887,0,87.3354
977,0.287267,-1,0.278475,4,16.4995,4.14221e-05,0,22.887,0,87.3354
977,1.29313,-1,0.228127,5,74.2724,3.39331e-05,0,22.887,0,87.3354
977,6.30673,-1,0.148859,6,362.235,2.21423e-05,0,22.887,0,87.3354
977,8.25644,-1,0.067735,7,474.219,1.00753e-05,0,22.887,0,87.3354
977,5.63984,-1,0.0610685,8,323.931,9.0837e-06,0,22.887,0,87.3354
977,13.7982,14,0.0620051,9,792.518,9.22303e-06,0,22.887,0,87.3354
977,2.37456,-1,0.274317,10,136.386,4.08035e-05,0,22.887,0,87.3354
977,9.43402,-1,0.0943878,11,541.855,1.40398e-05,0,22.887,0,87.3354
977,3.73262,-1,0.0927698,12,214.388,1.37992e-05,0,22.887,0,87.3354
977,4.38324,-1,0.0651808,13,251.757,9.69539e-06,0,22.887,0,87.3354
977,10.0893,10,0.0368754,14,579.491,5.48508e-06,0,22.887,0,87.3354
977,9.28159,-1,0.0391986,15,533.1,5.83065e-06,0,22.887,0,87.3354
977,2.20477,-1,0.209161,16,126.634,3.11119e-05,0,22.887,0,87.3354
977,7.91602,8,0.0468768,17,454.666,6.97275e-06,0,22.887,0,87.3354
977,7.13238,7,0.0786867,18,409.657,1.17043e-05,0,22.887,0,87.3354
977,2.94477,3,0.330572,19,169.137,4.91713e-05,0,22.887,0,87.3354
978,3.88695,4,0.173238,0,223.437,2.48611e-05,0,22.9782,0,87.3354
978,5.32761,-1,0.0619735,1,306.252,8.89372e-06,0,22.9782,0,87.3354
978,1,1,1,2,57.484,0.000143509,0,22.9782,0,87.3354
978,0.438665,-1,0.283355,3,25.2162,4.06639e-05,1,22.9782,0,87.3354
978,0.638256,-1,0.676892,4,36.6895,9.71397e-05,0,22.9782,0,87.3354
978,7.339,-1,0.0492609,5,421.875,7.06935e-06,1,22.9782,0,87.3354
978,6.304,-1,0.146904,6,362.379,2.1082e-05,0,22.9782,0,87.3354
978,8.25492,-1,0.0688313,7,474.525,9.87788e-06,0,22.9782,0,87.3354
978,5.67809,-1,0.0696932,8,326.399,1.00016e-05,0,22.9782,0,87.3354
978,13.7867,14,0.0649804,9,792.515,9.32524e-06,0,22.9782,0,87.3354
978,2.37112,-1,0.283192,10,136.301,4.06404e-05,0,22.9782,0,87.3354
978,9.43287,-1,0.0899384,11,542.239,1.29069e-05,0,22.9782,0,87.3354
978,3.71013,-1,0.102523,12,213.273,1.47129e-05,0,22.9782,0,87.3354
978,4.38581,-1,0.062897,13,252.114,9.02626e-06,0,22.9782,0,87.3354
978,10.069,10,0.0402833,14,578.809,5.781e-06,0,22.9782,0,87.3354
978,9.1209,9,0.0371862,15,524.305,5.33654e-06,0,22.9782,0,87.3354
978,2.20102,-1,0.22311,16,126.523,3.20182e-05,0,22.9782,0,87.3354
978,7.87617,8,0.0521288,17,452.753,7.48092e-06,0,22.9782,0,87.3354
978,7.03972,7,0.0701466,18,404.671,1.00666e-05,0,22.9782,0,87.3354
978,2.95025,3,0.356274,19,169.592,5.11283e-05,0,22.9782,0,87.3354
979,3.81151,-1,0.179396,0,220.94,2.58494e-05,0,23.1091,0,87.3354
979,5.21207,-1,0.058819,1,302.126,8.4753e-06,0,23.1091,0,87.3354
979,1,1,1,2,57.9665,0.000144091,0,23.1091,0,87.3354
979,0.404328,-1,0.21431,3,23.4375,3.08802e-05,0,23.1091,0,87.3354
979,0.66183,-1,0.64944,4,38.364,9.35785e-05,0,23.1091,0,87.3354
979,7.2646,-1,0.0490288,5,421.103,7.06461e-06,0,23.1091,0,87.3354
979,6.25713,-1,0.138749,6,362.704,1.99926e-05,0,23.1091,0,87.3354
979,8.19901,8,0.0678431,7,475.268,9.77559e-06,0,23.1091,0,87.3354
979,5.58504,-1,0.0651587,8,323.745,9.38878e-06,0,23.1091,0,87.3354
979,13.6723,14,0.0654856,9,792.535,9.4359e-06,0,23.1091,0,87.3354
979,2.41668,-1,0.227802,10,140.087,3.28243e-05,0,23.1091,0,87.3354
979,9.35779,-1,0.0880446,11,542.439,1.26864e-05,0,23.1091,0,87.3354
979,3.59448,-1,0.1281,12,208.36,1.84581e-05,0,23.1091,0,87.3354
979,4.25803,-1,0.060044,13,246.823,8.65181e-06,0,23.1091,0,87.3354
979,9.97997,10,0.0421125,14,578.504,6.06804e-06,0,23.1091,0,87.3354
979,4.60439,-1,0.0502961,15,266.9,7.24722e-06,1,23.1091,0,87.3354
979,2.00783,2,0.226949,16,116.387,3.27013e-05,0,23.1091,0,87.3354
979,7.81454,8,0.0579456,17,452.982,8.34945e-06,0,23.1091,0,87.3354
979,6.9692,7,0.0697719,18,403.98,1.00535e-05,0,23.1091,0,87.3354
979,2.92516,3,0.368977,19,169.561,5.31663e-05,0,23.1091,0,87.3354
980,3.83553,-1,0.149437,0,222.591,2.21172e-05,0,23.2702,0,87.3354
980,5.17412,-1,0.0610291,1,300.275,9.03254e-06,0,23.2702,0,87.3354
980,1,1,1,2,58.034,0.000148004,0,23.2702,0,87.3354
980,10.6667,-1,0.0333665,3,619.033,4.93837e-06,1,23.2702,0,87.3354
980,0.696443,-1,0.601787,4,40.4174,8.90667e-05,0,23.2702,0,87.3354
980,7.20665,-1,0.0414849,5,418.23,6.13992e-06,0,23.2702,0,87.3354
980,6.25112,-1,0.1283,6,362.778,1.89889e-05,0,23.2702,0,87.3354
980,8.20265,8,0.064785,7,476.032,9.58842e-06,0,23.2702,0,87.3354
980,5.5693,-1,0.0614727,8,323.208,9.09819e-06,0,23.2702,0,87.3354
980,13.6548,14,0.0643962,9,792.445,9.53089e-06,0,23.2702,0,87.3354
980,2.39806,-1,0.229371,10,139.169,3.39478e-05,0,23.2702,0,87.3354
980,9.31733,-1,0.0858552,11,540.721,1.27069e-05,0,23.2702,0,87.3354
980,3.46942,-1,0.111866,12,201.344,1.65565e-05,0,23.2702,0,87.3354
980,4.27428,-1,0.0573382,13,248.054,8.48626e-06,0,23.2702,0,87.3354
980,9.93686,10,0.0412599,14,576.676,6.10662e-06,0,23.2702,0,87.3354
980,4.62283,-1,0.0526868,15,268.281,7.79784e-06,0,23.2702,0,87.3354
980,2.01188,2,0.236479,16,116.758,3.49998e-05,0,23.2702,0,87.3354
980,7.79516,8,0.0621288,17,452.384,9.1953e-06,0,23.2702,0,87.3354
980,6.9521,7,0.0709172,18,403.458,1.0496e-05,0,23.2702,0,87.3354
980,2.92136,3,0.366148,19,169.538,5.41913e-05,0,23.2702,0,87.3354
981,3.81552,-1,0.153474,0,222.215,2.32879e-05,0,23.4483,57.8708,87.3354
981,5.13248,5,0.06527,1,298.914,9.90395e-06,0,23.4483,57.8708,87.3354
981,1,1,1,2,58.2397,0.000151738,0,23.4483,57.8708,87.3354
981,5.89761,6,0.0800705,3,343.475,1.21498e-05,1,23.4483,57.8708,87.3354
981,0.67323,-1,0.589257,4,39.2087,8.94128e-05,0,23.4483,57.8708,87.3354
981,7.18581,7,0.040598,5,418.5,6.16026e-06,0,23.4483,57.8708,87.3354
981,6.22677,-1,0.120753,6,362.645,1.83228e-05,0,23.4483,57.8708,87.3354
981,8.21828,8,0.0608726,7,478.631,9.2367e-06,0,23.4483,57.8708,87.3354
981,5.50254,-1,0.0498065,8,320.466,7.55755e-06,0,23.4483,57.8708,87.3354
981,13.605,14,0.063246,9,792.351,9.59684e-06,0,23.4483,57.8708,87.3354
981,2.35481,-1,0.232766,10,137.144,3.53196e-05,0,23.4483,57.8708,87.3354
981,9.26761,-1,0.0848219,11,539.743,1.28707e-05,0,23.4483,57.8708,87.3354
981,3.44742,-1,0.126762,12,200.777,1.92346e-05,0,23.4483,57.8708,87.3354
981,4.25026,-1,0.0557735,13,247.534,8.46297e-06,0,23.4483,57.8708,87.3354
981,9.88885,10,0.0420844,14,575.924,6.38581e-06,0,23.4483,57.8708,87.3354
981,4.60443,-1,0.0494274,15,268.161,7.50003e-06,0,23.4483,57.8708,87.3354
981,2.01314,2,0.245754,16,117.245,3.72902e-05,0,23.4483,57.8708,87.3354
981,7.75493,-1,0.0680794,17,451.645,1.03303e-05,0,23.4483,57.8708,87.3354
981,6.94006,7,0.0757257,18,404.187,1.14905e-05,0,23.4483,57.8708,87.3354
981,2.91533,3,0.360711,19,169.788,5.47337e-05,0,23.4483,57.8708,87.3354
982,3.78242,-1,0.159379,0,221.871,2.45446e-05,0,23.6388,0,87.3354
982,5.08161,5,0.0695913,1,298.079,1.07172e-05,0,23.6388,0,87.3354
982,1,1,1,2,58.6585,0.000154002,0,23.6388,0,87.3354
982,5.83986,6,0.0779258,3,342.558,1.20007e-05,0,23.6388,0,87.3354
982,0.646565,-1,0.590903,4,37.9265,9.10001e-05,0,23.6388,0,87.3354
982,7.13684,7,0.0428525,5,418.636,6.59936e-06,0,23.6388,0,87.3354
982,6.18594,-1,0.112995,6,362.858,1.74015e-05,0,23.6388,0,87.3354
982,8.17295,8,0.0600884,7,479.413,9.25373e-06,0,23.6388,0,87.3354
982,5.46187,-1,0.0460784,8,320.385,7.09617e-06,0,23.6388,0,87.3354
982,13.5015,-1,0.0623662,9,791.978,9.60451e-06,0,23.6388,0,87.3354
982,2.34081,-1,0.235569,10,137.308,3.62781e-05,0,23.6388,0,87.3354
982,9.18693,9,0.084677,11,538.892,1.30404e-05,0,23.6388,0,87.3354
982,3.41226,-1,0.141509,12,200.158,2.17927e-05,0,23.6388,0,87.3354
982,4.22107,-1,0.0548486,13,247.602,8.44678e-06,0,23.6388,0,87.3354
982,9.80718,10,0.0431207,14,575.275,6.64067e-06,0,23.6388,0,87.3354
982,4.56667,-1,0.047237,15,267.874,7.27459e-06,0,23.6388,0,87.3354
982,2.00269,2,0.247148,16,117.475,3.80613e-05,0,23.6388,0,87.3354
982,7.6927,-1,0.0742007,17,451.242,1.14271e-05,0,23.6388,0,87.3354
982,6.88899,7,0.077734,18,404.098,1.19712e-05,0,23.6388,0,87.3354
982,2.90176,-1,0.357584,19,170.213,5.50687e-05,0,23.6388,0,87.3354
983,3.74186,-1,0.165523,0,221.42,2.57431e-05,0,23.8366,0,87.3354
983,5.02852,5,0.0740935,1,297.557,1.15235e-05,0,23.8366,0,87.3354
983,1,1,1,2,59.1739,0.000155526,0,23.8366,0,87.3354
983,5.82179,-1,0.0752906,3,344.498,1.17096e-05,0,23.8366,0,87.3354
983,0.619741,-1,0.603336,4,36.6725,9.38344e-05,0,23.8366,0,87.3354
983,7.09461,7,0.0468053,5,419.816,7.27944e-06,0,23.8366,0,87.3354
983,6.12866,6,0.111786,6,362.657,1.73856e-05,0,23.8366,0,87.3354
983,8.13057,8,0.0575438,7,481.118,8.94957e-06,0,23.8366,0,87.3354
983,5.4455,-1,0.0454045,8,322.232,7.06158e-06,0,23.8366,0,87.3354
983,13.3777,13,0.0614175,9,791.613,9.55202e-06,0,23.8366,0,87.3354
983,2.27323,-1,0.257736,10,134.516,4.00847e-05,0,23.8366,0,87.3354
983,9.09123,9,0.0850327,11,537.964,1.32248e-05,0,23.8366,0,87.3354
983,3.37361,-1,0.156686,12,199.63,2.43688e-05,0,23.8366,0,87.3354
983,4.21528,-1,0.0569332,13,249.435,8.85459e-06,0,23.8366,0,87.3354
983,9.71497,-1,0.0441479,14,574.873,6.86614e-06,0,23.8366,0,87.3354
983,4.48743,-1,0.0513669,15,265.539,7.98889e-06,0,23.8366,0,87.3354
983,1.8335,-1,0.199386,16,108.495,3.10098e-05,0,23.8366,0,87.3354
983,7.54613,-1,0.0728511,17,446.534,1.13302e-05,0,23.8366,0,87.3354
983,6.82668,7,0.0800293,18,403.962,1.24466e-05,0,23.8366,0,87.3354
983,2.87866,-1,0.358076,19,170.341,5.56902e-05,0,23.8366,0,87.3354
984,3.66333,-1,0.170956,0,218.552,2.69692e-05,0,24.0338,0,87.3354
984,4.98541,5,0.0673593,1,297.426,1.06263e-05,0,24.0338,0,87.3354
984,1,1,1,2,59.6594,0.000157756,0,24.0338,0,87.3354
984,5.72338,-1,0.0709032,3,341.453,1.11854e-05,0,24.0338,0,87.3354
984,0.59913,-1,0.624487,4,35.7437,9.85163e-05,0,24.0338,0,87.3354
984,7.06088,7,0.0532075,5,421.248,8.39379e-06,0,24.0338,0,87.3354
984,6.09709,6,0.100932,6,363.749,1.59226e-05,0,24.0338,0,87.3354
984,8.08756,8,0.0563693,7,482.499,8.89257e-06,0,24.0338,0,87.3354
984,4.91257,5,0.0949354,8,293.081,1.49766e-05,1,24.0338,0,87.3354
984,13.2624,13,0.0597712,9,791.225,9.42925e-06,0,24.0338,0,87.3354
984,2.23762,-1,0.274249,10,133.495,4.32643e-05,0,24.0338,0,87.3354
984,9.00309,9,0.0848445,11,537.119,1.33847e-05,0,24.0338,0,87.3354
984,3.33776,-1,0.169679,12,199.129,2.67679e-05,0,24.0338,0,87.3354
984,4.18479,-1,0.0656906,13,249.662,1.03631e-05,0,24.0338,0,87.3354
984,9.63482,-1,0.0444891,14,574.808,7.01841e-06,0,24.0338,0,87.3354
984,4.44427,-1,0.0556119,15,265.143,8.7731e-06,0,24.0338,0,87.3354
984,1.81507,-1,0.196945,16,108.286,3.10692e-05,0,24.0338,0,87.3354
984,7.46511,-1,0.078439,17,445.364,1.23742e-05,0,24.0338,0,87.3354
984,6.7716,-1,0.0783598,18,403.99,1.23617e-05,0,24.0338,0,87.3354
984,2.8574,-1,0.355289,19,170.471,5.60489e-05,0,24.0338,0,87.3354
985,3.63659,-1,0.157892,0,218.351,2.53206e-05,0,24.2202,0,87.3354
985,9.57121,-1,0.0443974,1,574.684,7.11986e-06,1,24.2202,0,87.3354
985,1,1,1,2,60.0429,0.000160367,0,24.2202,0,87.3354
985,5.66774,-1,0.0684393,3,340.308,1.09754e-05,0,24.2202,0,87.3354
985,0.581375,-1,0.644605,4,34.9075,0.000103373,0,24.2202,0,87.3354
985,7.01256,7,0.0654632,5,421.055,1.04981e-05,0,24.2202,0,87.3354
